  1.0000E-03   1.0000E+02   1.1000E+02   1.1000E+00   5.0990E-15   5.0993E-15   9.9993E-01
  3.0000E-03   1.0000E+02   1.1000E+02   1.1000E+00   2.3722E-13   2.3727E-13   9.9982E-01
  5.0000E-03   1.0000E+02   1.1000E+02   1.1000E+00   1.4105E-12   1.4100E-12   1.0004E+00
  7.0000E-03   1.0000E+02   1.1000E+02   1.1000E+00   4.5555E-12   4.5560E-12   9.9989E-01
  9.0000E-03   1.0000E+02   1.1000E+02   1.1000E+00   1.0921E-11   1.0920E-11   1.0001E+00
  1.0000E-02   1.0000E+02   1.1000E+02   1.1000E+00   1.5750E-11   1.5753E-11   9.9978E-01
  3.0000E-02   1.0000E+02   1.1000E+02   1.1000E+00   6.9946E-10   7.0000E-10   9.9922E-01
  5.0000E-02   1.0000E+02   1.1000E+02   1.1000E+00   3.9741E-09   3.9740E-09   1.0000E+00
  7.0000E-02   1.0000E+02   1.1000E+02   1.1000E+00   1.2277E-08   1.2280E-08   9.9975E-01
  9.0000E-02   1.0000E+02   1.1000E+02   1.1000E+00   2.8174E-08   2.8173E-08   1.0000E+00
  1.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   3.9762E-08   3.9753E-08   1.0002E+00
  2.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   3.5701E-07   3.5707E-07   9.9983E-01
  3.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   1.1914E-06   1.1913E-06   1.0000E+00
  4.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   2.6711E-06   2.6720E-06   9.9966E-01
  5.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   4.8396E-06   4.8387E-06   1.0002E+00
  6.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   7.6850E-06   7.6867E-06   9.9979E-01
  7.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   1.1167E-05   1.1167E-05   1.0000E+00
  8.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   1.5230E-05   1.5227E-05   1.0002E+00
  9.0000E-01   1.0000E+02   1.1000E+02   1.1000E+00   1.9811E-05   1.9807E-05   1.0002E+00
  1.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   2.4843E-05   2.4840E-05   1.0001E+00
  2.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   8.9128E-05   8.9133E-05   9.9994E-01
  3.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   1.5857E-04   1.5860E-04   9.9984E-01
  4.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   2.2170E-04   2.2160E-04   1.0005E+00
  5.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   2.7604E-04   2.7600E-04   1.0002E+00
  6.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   3.2179E-04   3.2167E-04   1.0004E+00
  7.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   3.5984E-04   3.5993E-04   9.9974E-01
  8.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   3.9132E-04   3.9120E-04   1.0003E+00
  9.0000E+00   1.0000E+02   1.1000E+02   1.1000E+00   4.1714E-04   4.1713E-04   1.0000E+00
  1.0000E+01   1.0000E+02   1.1000E+02   1.1000E+00   4.3824E-04   4.3840E-04   9.9964E-01
  3.0000E+01   1.0000E+02   1.1000E+02   1.1000E+00   4.7246E-04   4.7240E-04   1.0001E+00
  5.0000E+01   1.0000E+02   1.1000E+02   1.1000E+00   3.7814E-04   3.7807E-04   1.0002E+00
  7.0000E+01   1.0000E+02   1.1000E+02   1.1000E+00   3.0300E-04   3.0307E-04   9.9978E-01
  9.0000E+01   1.0000E+02   1.1000E+02   1.1000E+00   2.4868E-04   2.4880E-04   9.9952E-01
  1.0000E+02   1.0000E+02   1.1000E+02   1.1000E+00   2.2731E-04   2.2740E-04   9.9962E-01
  2.0000E+02   1.0000E+02   1.1000E+02   1.1000E+00   1.1679E-04   1.1680E-04   9.9990E-01
  3.0000E+02   1.0000E+02   1.1000E+02   1.1000E+00   7.6111E-05   7.6133E-05   9.9971E-01
  5.0000E+02   1.0000E+02   1.1000E+02   1.1000E+00   4.3649E-05   4.3660E-05   9.9975E-01
  7.0000E+02   1.0000E+02   1.1000E+02   1.1000E+00   3.0189E-05   3.0200E-05   9.9964E-01
  9.0000E+02   1.0000E+02   1.1000E+02   1.1000E+00   2.2947E-05   2.2953E-05   9.9974E-01
  1.0000E+03   1.0000E+02   1.1000E+02   1.1000E+00   2.0457E-05   2.0460E-05   9.9986E-01
  5.0000E+03   1.0000E+02   1.1000E+02   1.1000E+00   3.7083E-06   3.7120E-06   9.9899E-01
  1.0000E+04   1.0000E+02   1.1000E+02   1.1000E+00   1.8178E-06   1.8180E-06   9.9989E-01
  1.0000E+05   1.0000E+02   1.1000E+02   1.1000E+00   1.7755E-07   1.7747E-07   1.0005E+00
