  1.0000E-03   1.0000E+03   3.4465E-06   1.3471E-02
  1.5000E-03   1.0000E+03   5.7792E-06   1.4897E-02
  2.0000E-03   1.0000E+03   8.2992E-06   1.5896E-02
  2.5000E-03   1.0000E+03   1.0956E-05   1.6655E-02
  3.0000E-03   1.0000E+03   1.3718E-05   1.7254E-02
  3.5000E-03   1.0000E+03   1.6561E-05   1.7745E-02
  4.0000E-03   1.0000E+03   1.9482E-05   1.8154E-02
  4.5000E-03   1.0000E+03   2.2455E-05   1.8500E-02
  5.0000E-03   1.0000E+03   2.5485E-05   1.8798E-02
  5.5000E-03   1.0000E+03   2.8555E-05   1.9055E-02
  6.0000E-03   1.0000E+03   3.1664E-05   1.9279E-02
  6.5000E-03   1.0000E+03   3.4806E-05   1.9478E-02
  7.0000E-03   1.0000E+03   3.7980E-05   1.9652E-02
  7.5000E-03   1.0000E+03   4.1174E-05   1.9804E-02
  8.0000E-03   1.0000E+03   4.4393E-05   1.9941E-02
  8.5000E-03   1.0000E+03   4.7633E-05   2.0059E-02
  9.0000E-03   1.0000E+03   5.0890E-05   2.0167E-02
  1.0000E-02   1.0000E+03   5.7456E-05   2.0349E-02
  1.5000E-02   1.0000E+03   9.0832E-05   2.0799E-02
  2.0000E-02   1.0000E+03   1.2454E-04   2.0838E-02
  2.5000E-02   1.0000E+03   1.5807E-04   2.0680E-02
  3.0000E-02   1.0000E+03   1.9124E-04   2.0406E-02
  3.5000E-02   1.0000E+03   2.2386E-04   2.0070E-02
  4.0000E-02   1.0000E+03   2.5583E-04   1.9690E-02
  4.5000E-02   1.0000E+03   2.8713E-04   1.9286E-02
  5.0000E-02   1.0000E+03   3.1778E-04   1.8866E-02
  5.5000E-02   1.0000E+03   3.4766E-04   1.8434E-02
  6.0000E-02   1.0000E+03   3.7684E-04   1.7999E-02
  6.5000E-02   1.0000E+03   4.0516E-04   1.7560E-02
  7.0000E-02   1.0000E+03   4.3283E-04   1.7124E-02
  7.5000E-02   1.0000E+03   4.5971E-04   1.6686E-02
  8.0000E-02   1.0000E+03   4.8584E-04   1.6252E-02
  8.5000E-02   1.0000E+03   5.1129E-04   1.5821E-02
  9.0000E-02   1.0000E+03   5.3600E-04   1.5396E-02
  1.0000E-01   1.0000E+03   5.8318E-04   1.4553E-02
  1.5000E-01   1.0000E+03   7.7896E-04   1.0649E-02
  2.0000E-01   1.0000E+03   9.1501E-04   7.2157E-03
  2.5000E-01   1.0000E+03   1.0000E-03   4.1737E-03
  3.0000E-01   1.0000E+03   1.0418E-03   1.4540E-03
  3.5000E-01   1.0000E+03   1.0464E-03  -9.9758E-04
