0	0	-inf
0	1	-1.693537e+00
0	2	-2.384699e+00
0	3	-2.238925e+00
0	4	-2.953303e+00
0	5	-2.175926e+00
0	6	-2.142648e+00
0	7	-3.586145e+00
0	8	-2.291072e+00
0	9	-2.709976e+00
0	10	-2.348688e+00
0	11	-2.098702e+00
0	12	-2.077954e+00
0	13	-2.238185e+00
0	14	-3.478144e+00
0	15	-2.295933e+00
0	16	-2.138708e+00
0	17	-2.171955e+00
0	18	-2.415653e+00
0	19	-3.006321e+00
0	20	-2.342469e+00
0	21	-2.253067e+00
0	22	-2.353540e+00
0	23	-2.858108e+00
0	24	-2.603358e+00
0	25	-2.348123e+00
0	26	-2.366648e+00
0	27	-2.735901e+00
0	28	-2.636645e+00
0	29	-2.304208e+00
0	30	-2.237030e+00
0	31	-2.310457e+00
0	32	-2.628537e+00
0	33	-2.828973e+00
0	34	-2.394603e+00
0	35	-2.322924e+00
0	36	-2.420298e+00
0	37	-2.880449e+00
0	38	-2.699890e+00
0	39	-2.401918e+00
0	40	-2.359056e+00
0	41	-2.491165e+00
0	42	-3.284546e+00
0	43	-2.573868e+00
0	44	-2.358391e+00
0	45	-2.357569e+00
0	46	-2.607236e+00
0	47	-2.845306e+00
0	48	-2.307873e+00
0	49	-2.149765e+00
0	50	-2.113653e+00
0	51	-2.186104e+00
0	52	-2.489006e+00
0	53	-2.665845e+00
0	54	-2.169361e+00
0	55	-2.019326e+00
0	56	-1.990177e+00
0	57	-2.077794e+00
0	58	-2.464869e+00
0	59	-2.354710e+00
0	60	-1.948161e+00
0	61	-1.793119e+00
0	62	-1.740708e+00
0	63	-1.791290e+00
0	64	-2.114185e+00
0	65	-1.974572e+00
0	66	-1.435817e+00
0	67	-1.050037e+00
0	68	5.243622e-01
0	69	-1.260701e+00

1	0	-1.108547e+00
1	1	-1.938856e+00
1	2	-1.549430e+00
1	3	-1.562949e+00
1	4	-1.484618e+00
1	5	-1.549667e+00
1	6	-1.544784e+00
1	7	-1.442989e+00
1	8	-1.493503e+00
1	9	-1.443738e+00
1	10	-1.463362e+00
1	11	-1.496777e+00
1	12	-1.490658e+00
1	13	-1.447926e+00
1	14	-1.378892e+00
1	15	-1.419084e+00
1	16	-1.433150e+00
1	17	-1.416173e+00
1	18	-1.375472e+00
1	19	-1.338467e+00
1	20	-1.361936e+00
1	21	-1.361280e+00
1	22	-1.339714e+00
1	23	-1.302740e+00
1	24	-1.301837e+00
1	25	-1.307867e+00
1	26	-1.295173e+00
1	27	-1.264701e+00
1	28	-1.257380e+00
1	29	-1.266155e+00
1	30	-1.260620e+00
1	31	-1.241977e+00
1	32	-1.212445e+00
1	33	-1.195008e+00
1	34	-1.199387e+00
1	35	-1.191231e+00
1	36	-1.172094e+00
1	37	-1.144204e+00
