1.000000e-03	1.000000e-02	6.496193e-05	6.198171e-05
1.500000e-03	1.000000e-02	-1.193065e-05	9.938390e-05
2.000000e-03	1.000000e-02	1.746440e-05	2.232982e-05
2.500000e-03	1.000000e-02	2.294801e-05	-5.735907e-05
3.000000e-03	1.000000e-02	-2.724885e-04	8.937612e-06
3.500000e-03	1.000000e-02	-1.853193e-05	-2.256177e-06
4.000000e-03	1.000000e-02	1.726490e-05	-4.159639e-05
4.500000e-03	1.000000e-02	-6.739096e-05	0.000000e+00
5.000000e-03	1.000000e-02	1.983104e-05	-1.113830e-04
5.500000e-03	1.000000e-02	-6.617966e-05	-1.455625e-05
6.000000e-03	1.000000e-02	-1.305444e-04	-8.687855e-05
6.500000e-03	1.000000e-02	9.537707e-05	-7.636575e-05
7.000000e-03	1.000000e-02	1.148557e-04	3.792332e-05
7.500000e-03	1.000000e-02	-1.615523e-04	-5.054830e-05
8.000000e-03	1.000000e-02	-1.546171e-06	-6.240639e-05
8.500000e-03	1.000000e-02	-1.244393e-04	2.132297e-05
9.000000e-03	1.000000e-02	7.670117e-05	-6.215302e-05
1.000000e-02	1.000000e-02	-6.726211e-05	1.837852e-05
1.500000e-02	1.000000e-02	-4.707264e-05	2.840095e-05
2.000000e-02	1.000000e-02	-7.972004e-05	8.926977e-05
2.500000e-02	1.000000e-02	-6.447831e-05	4.941767e-05
3.000000e-02	1.000000e-02	-4.115620e-06	-1.046089e-04
3.500000e-02	1.000000e-02	2.212422e-05	-5.842797e-05
4.000000e-02	1.000000e-02	1.125399e-04	4.109377e-05
4.500000e-02	1.000000e-02	1.811966e-04	2.983575e-05
5.000000e-02	1.000000e-02	-6.952476e-05	-7.558636e-06
5.500000e-02	1.000000e-02	1.240274e-04	-5.306807e-05
6.000000e-02	1.000000e-02	-1.343846e-04	7.985075e-05
6.500000e-02	1.000000e-02	-4.115000e-05	2.449359e-07
7.000000e-02	1.000000e-02	-6.285860e-05	1.384667e-04
7.500000e-02	1.000000e-02	2.519522e-04	-3.075055e-05
8.000000e-02	1.000000e-02	-1.385329e-04	2.821976e-05
8.500000e-02	1.000000e-02	-3.062898e-05	-1.069131e-06
9.000000e-02	1.000000e-02	1.513089e-04	-1.599793e-05
1.000000e-01	1.000000e-02	-1.167161e-04	-2.857788e-05
1.500000e-01	1.000000e-02	1.047997e-04	-5.980446e-05
2.000000e-01	1.000000e-02	-8.629404e-05	5.659358e-06
2.500000e-01	1.000000e-02	1.994480e-04	2.158671e-05
3.000000e-01	1.000000e-02	-8.468144e-05	3.704442e-06
3.500000e-01	1.000000e-02	-3.372693e-06	1.112921e-04
4.000000e-01	1.000000e-02	-6.982604e-05	1.034823e-04
4.500000e-01	1.000000e-02	6.111237e-06	4.376062e-05
5.000000e-01	1.000000e-02	8.644179e-06	9.143925e-05
5.500000e-01	1.000000e-02	7.679034e-05	-4.274112e-05
6.000000e-01	1.000000e-02	1.425504e-04	3.223812e-05
6.500000e-01	1.000000e-02	3.788719e-05	1.927488e-05
7.000000e-01	1.000000e-02	-5.991904e-06	-5.054614e-05
7.500000e-01	1.000000e-02	-8.289475e-06	-4.163292e-05
8.000000e-01	1.000000e-02	-8.160557e-05	2.097988e-04
8.500000e-01	1.000000e-02	4.581011e-05	-3.186307e-05
9.000000e-01	1.000000e-02	-8.129012e-05	5.329309e-05
1.000000e+00	1.000000e-02	-9.598264e-05	-1.186391e-04
1.500000e+00	1.000000e-02	1.069258e-04	-8.738628e-05
2.000000e+00	1.000000e-02	-1.993969e-05	5.987728e-05
2.500000e+00	1.000000e-02	3.138462e-04	1.118570e-04
3.000000e+00	1.000000e-02	3.767949e-05	-1.106007e-04
3.500000e+00	1.000000e-02	-1.772812e-05	8.834297e-06
4.000000e+00	1.000000e-02	-9.723497e-05	1.730989e-04
4.500000e+00	1.000000e-02	1.442881e-05	8.178609e-05
