  1.0000E-03   1.0000E+04   1.5000E+02   1.5000E-02   6.1548E-17   5.3887E-17   1.1422E+00
  3.0000E-03   1.0000E+04   1.5000E+02   1.5000E-02   2.3198E-15   2.3660E-15   9.8047E-01
  5.0000E-03   1.0000E+04   1.5000E+02   1.5000E-02   1.4141E-14   1.4200E-14   9.9585E-01
  7.0000E-03   1.0000E+04   1.5000E+02   1.5000E-02   4.5564E-14   4.5600E-14   9.9922E-01
  9.0000E-03   1.0000E+04   1.5000E+02   1.5000E-02   1.0909E-13   1.0913E-13   9.9959E-01
  1.0000E-02   1.0000E+04   1.5000E+02   1.5000E-02   1.5746E-13   1.5740E-13   1.0004E+00
  3.0000E-02   1.0000E+04   1.5000E+02   1.5000E-02   6.9996E-12   7.0000E-12   9.9995E-01
  5.0000E-02   1.0000E+04   1.5000E+02   1.5000E-02   3.9778E-11   3.9780E-11   9.9996E-01
  7.0000E-02   1.0000E+04   1.5000E+02   1.5000E-02   1.2291E-10   1.2293E-10   9.9979E-01
  9.0000E-02   1.0000E+04   1.5000E+02   1.5000E-02   2.8217E-10   2.8220E-10   9.9988E-01
  1.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   3.9831E-10   3.9840E-10   9.9978E-01
  2.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   3.5834E-09   3.5840E-09   9.9983E-01
  3.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   1.1984E-08   1.1993E-08   9.9923E-01
  4.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   2.6931E-08   2.6933E-08   9.9990E-01
  5.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   4.8906E-08   4.8913E-08   9.9984E-01
  6.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   7.7843E-08   7.7867E-08   9.9970E-01
  7.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   1.1342E-07   1.1340E-07   1.0002E+00
  8.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   1.5506E-07   1.5500E-07   1.0004E+00
  9.0000E-01   1.0000E+04   1.5000E+02   1.5000E-02   2.0223E-07   2.0220E-07   1.0001E+00
  1.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   2.5431E-07   2.5433E-07   9.9991E-01
  2.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   9.4017E-07   9.4000E-07   1.0002E+00
  3.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   1.7295E-06   1.7300E-06   9.9972E-01
  4.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   2.5043E-06   2.5040E-06   1.0001E+00
  5.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   3.2315E-06   3.2313E-06   1.0001E+00
  6.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   3.9064E-06   3.9073E-06   9.9977E-01
  7.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   4.5304E-06   4.5280E-06   1.0005E+00
  8.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   5.1084E-06   5.1093E-06   9.9983E-01
  9.0000E+00   1.0000E+04   1.5000E+02   1.5000E-02   5.6453E-06   5.6460E-06   9.9988E-01
  1.0000E+01   1.0000E+04   1.5000E+02   1.5000E-02   6.1457E-06   6.1460E-06   9.9994E-01
  3.0000E+01   1.0000E+04   1.5000E+02   1.5000E-02   1.2184E-05   1.2180E-05   1.0003E+00
  5.0000E+01   1.0000E+04   1.5000E+02   1.5000E-02   1.5230E-05   1.5233E-05   9.9977E-01
  7.0000E+01   1.0000E+04   1.5000E+02   1.5000E-02   1.7199E-05   1.7200E-05   9.9993E-01
  9.0000E+01   1.0000E+04   1.5000E+02   1.5000E-02   1.8612E-05   1.8620E-05   9.9958E-01
  1.0000E+02   1.0000E+04   1.5000E+02   1.5000E-02   1.9179E-05   1.9180E-05   9.9993E-01
  2.0000E+02   1.0000E+04   1.5000E+02   1.5000E-02   2.2331E-05   2.2320E-05   1.0005E+00
  3.0000E+02   1.0000E+04   1.5000E+02   1.5000E-02   2.3439E-05   2.3433E-05   1.0003E+00
  5.0000E+02   1.0000E+04   1.5000E+02   1.5000E-02   2.3628E-05   2.3640E-05   9.9951E-01
  7.0000E+02   1.0000E+04   1.5000E+02   1.5000E-02   2.2833E-05   2.2833E-05   9.9999E-01
  9.0000E+02   1.0000E+04   1.5000E+02   1.5000E-02   2.1719E-05   2.1720E-05   9.9993E-01
  1.0000E+03   1.0000E+04   1.5000E+02   1.5000E-02   2.1124E-05   2.1120E-05   1.0002E+00
  5.0000E+03   1.0000E+04   1.5000E+02   1.5000E-02   7.7214E-06   7.7200E-06   1.0002E+00
  1.0000E+04   1.0000E+04   1.5000E+02   1.5000E-02   3.6873E-06   3.6860E-06   1.0004E+00
  1.0000E+05   1.0000E+04   1.5000E+02   1.5000E-02   2.2491E-07   2.2493E-07   9.9988E-01
