  1.0000E-03   1.0000E-02  -9.8792E-14  -5.5890E-07
  1.5000E-03   1.0000E-02  -2.7181E-13  -1.0267E-06
  2.0000E-03   1.0000E-02  -5.5713E-13  -1.5803E-06
  2.5000E-03   1.0000E-02  -9.7180E-13  -2.2085E-06
  3.0000E-03   1.0000E-02  -1.5307E-12  -2.9024E-06
  3.5000E-03   1.0000E-02  -2.2468E-12  -3.6569E-06
  4.0000E-03   1.0000E-02  -3.1327E-12  -4.4668E-06
  4.5000E-03   1.0000E-02  -4.1984E-12  -5.3292E-06
  5.0000E-03   1.0000E-02  -5.4552E-12  -6.2421E-06
  5.5000E-03   1.0000E-02  -6.9122E-12  -7.1990E-06
  6.0000E-03   1.0000E-02  -8.5799E-12  -8.2013E-06
  6.5000E-03   1.0000E-02  -1.0464E-11  -9.2473E-06
  7.0000E-03   1.0000E-02  -1.2576E-11  -1.0332E-05
  7.5000E-03   1.0000E-02  -1.4919E-11  -1.1457E-05
  8.0000E-03   1.0000E-02  -1.7505E-11  -1.2619E-05
  8.5000E-03   1.0000E-02  -2.0337E-11  -1.3819E-05
  9.0000E-03   1.0000E-02  -2.3428E-11  -1.5053E-05
  1.0000E-02   1.0000E-02  -3.0389E-11  -1.7625E-05
  1.5000E-02   1.0000E-02  -8.2503E-11  -3.2325E-05
  2.0000E-02   1.0000E-02  -1.6683E-10  -4.9687E-05
  2.5000E-02   1.0000E-02  -2.8708E-10  -6.9315E-05
  3.0000E-02   1.0000E-02  -4.4617E-10  -9.0964E-05
  3.5000E-02   1.0000E-02  -6.4630E-10  -1.1442E-04
  4.0000E-02   1.0000E-02  -8.8939E-10  -1.3953E-04
  4.5000E-02   1.0000E-02  -1.1762E-09  -1.6616E-04
  5.0000E-02   1.0000E-02  -1.5084E-09  -1.9427E-04
  5.5000E-02   1.0000E-02  -1.8871E-09  -2.2365E-04
  6.0000E-02   1.0000E-02  -2.3122E-09  -2.5433E-04
  6.5000E-02   1.0000E-02  -2.7838E-09  -2.8617E-04
  7.0000E-02   1.0000E-02  -3.3029E-09  -3.1916E-04
  7.5000E-02   1.0000E-02  -3.8699E-09  -3.5321E-04
  8.0000E-02   1.0000E-02  -4.4832E-09  -3.8827E-04
  8.5000E-02   1.0000E-02  -5.1439E-09  -4.2429E-04
  9.0000E-02   1.0000E-02  -5.8514E-09  -4.6127E-04
  1.0000E-01   1.0000E-02  -7.4077E-09  -5.3782E-04
  1.5000E-01   1.0000E-02  -1.7846E-08  -9.6476E-04
  2.0000E-01   1.0000E-02  -3.2227E-08  -1.4477E-03
  2.5000E-01   1.0000E-02  -4.9823E-08  -1.9696E-03
  3.0000E-01   1.0000E-02  -6.9937E-08  -2.5184E-03
  3.5000E-01   1.0000E-02  -9.1952E-08  -3.0860E-03
  4.0000E-01   1.0000E-02  -1.1533E-07  -3.6656E-03
  4.5000E-01   1.0000E-02  -1.3970E-07  -4.2524E-03
  5.0000E-01   1.0000E-02  -1.6469E-07  -4.8425E-03
  5.5000E-01   1.0000E-02  -1.9000E-07  -5.4332E-03
  6.0000E-01   1.0000E-02  -2.1545E-07  -6.0215E-03
  6.5000E-01   1.0000E-02  -2.4088E-07  -6.6068E-03
  7.0000E-01   1.0000E-02  -2.6608E-07  -7.1867E-03
  7.5000E-01   1.0000E-02  -2.9109E-07  -7.7619E-03
  8.0000E-01   1.0000E-02  -3.1575E-07  -8.3289E-03
  8.5000E-01   1.0000E-02  -3.3994E-07  -8.8896E-03
  9.0000E-01   1.0000E-02  -3.6378E-07  -9.4415E-03
  1.0000E+00   1.0000E-02  -4.0985E-07  -1.0523E-02
  1.5000E+00   1.0000E-02  -6.1049E-07  -1.5433E-02
  2.0000E+00   1.0000E-02  -7.6723E-07  -1.9586E-02
  2.5000E+00   1.0000E-02  -8.9201E-07  -2.3137E-02
  3.0000E+00   1.0000E-02  -9.9340E-07  -2.6194E-02
  3.5000E+00   1.0000E-02  -1.0776E-06  -2.8878E-02
  4.0000E+00   1.0000E-02  -1.1489E-06  -3.1245E-02
  4.5000E+00   1.0000E-02  -1.2103E-06  -3.3360E-02
  5.0000E+00   1.0000E-02  -1.2633E-06  -3.5256E-02
  5.5000E+00   1.0000E-02  -1.3103E-06  -3.6968E-02
  6.0000E+00   1.0000E-02  -1.3513E-06  -3.8533E-02
  6.5000E+00   1.0000E-02  -1.3884E-06  -3.9958E-02
  7.0000E+00   1.0000E-02  -1.4218E-06  -4.1280E-02
  7.5000E+00   1.0000E-02  -1.4518E-06  -4.2501E-02
  8.0000E+00   1.0000E-02  -1.4792E-06  -4.3628E-02
  8.5000E+00   1.0000E-02  -1.5039E-06  -4.4677E-02
  9.0000E+00   1.0000E-02  -1.5272E-06  -4.5653E-02
  1.0000E+01   1.0000E-02  -1.5677E-06  -4.7447E-02
  1.5000E+01   1.0000E-02  -1.7054E-06  -5.3875E-02
  2.0000E+01   1.0000E-02  -1.7843E-06  -5.7958E-02
  2.5000E+01   1.0000E-02  -1.8360E-06  -6.0884E-02
  3.0000E+01   1.0000E-02  -1.8727E-06  -6.3048E-02
  3.5000E+01   1.0000E-02  -1.8994E-06  -6.4774E-02
  4.0000E+01   1.0000E-02  -1.9202E-06  -6.6163E-02
  4.5000E+01   1.0000E-02  -1.9371E-06  -6.7304E-02
  5.0000E+01   1.0000E-02  -1.9517E-06  -6.8254E-02
  5.5000E+01   1.0000E-02  -1.9624E-06  -6.9092E-02
  6.0000E+01   1.0000E-02  -1.9722E-06  -6.9819E-02
  6.5000E+01   1.0000E-02  -1.9806E-06  -7.0479E-02
  7.0000E+01   1.0000E-02  -1.9886E-06  -7.1025E-02
  7.5000E+01   1.0000E-02  -1.9943E-06  -7.1575E-02
  8.0000E+01   1.0000E-02  -1.9996E-06  -7.1991E-02
  8.5000E+01   1.0000E-02  -2.0045E-06  -7.2408E-02
  9.0000E+01   1.0000E-02  -2.0098E-06  -7.2811E-02
  1.0000E+02   1.0000E-02  -2.0165E-06  -7.3476E-02
  1.5000E+02   1.0000E-02  -2.0398E-06  -7.5612E-02
  2.0000E+02   1.0000E-02  -2.0519E-06  -7.6955E-02
  2.5000E+02   1.0000E-02  -2.0600E-06  -7.7658E-02
  3.0000E+02   1.0000E-02  -2.0642E-06  -7.8327E-02
  3.5000E+02   1.0000E-02  -2.0675E-06  -7.8765E-02
  4.0000E+02   1.0000E-02  -2.0708E-06  -7.9116E-02
  4.5000E+02   1.0000E-02  -2.0728E-06  -7.9335E-02
  5.0000E+02   1.0000E-02  -2.0752E-06  -7.9558E-02
  5.5000E+02   1.0000E-02  -2.0766E-06  -7.9849E-02
  6.0000E+02   1.0000E-02  -2.0765E-06  -7.9999E-02
  6.5000E+02   1.0000E-02  -2.0759E-06  -8.0052E-02
  7.0000E+02   1.0000E-02  -2.0795E-06  -8.0239E-02
  7.5000E+02   1.0000E-02  -2.0819E-06  -8.0328E-02
  8.0000E+02   1.0000E-02  -2.0810E-06  -8.0461E-02
  8.5000E+02   1.0000E-02  -2.0798E-06  -8.0632E-02
  9.0000E+02   1.0000E-02  -2.0806E-06  -8.0688E-02
  1.0000E+03   1.0000E-02  -2.0802E-06  -8.0822E-02
  1.0000E-03   1.0000E+00  -9.4578E-12  -5.4679E-07
  1.5000E-03   1.0000E+00  -2.6023E-11  -1.0044E-06
  2.0000E-03   1.0000E+00  -5.3337E-11  -1.5461E-06
  2.5000E-03   1.0000E+00  -9.3037E-11  -2.1605E-06
  3.0000E-03   1.0000E+00  -1.4653E-10  -2.8398E-06
  3.5000E-03   1.0000E+00  -2.1511E-10  -3.5779E-06
  4.0000E-03   1.0000E+00  -2.9996E-10  -4.3708E-06
  4.5000E-03   1.0000E+00  -4.0200E-10  -5.2140E-06
  5.0000E-03   1.0000E+00  -5.2235E-10  -6.1062E-06
  5.5000E-03   1.0000E+00  -6.6181E-10  -7.0436E-06
  6.0000E-03   1.0000E+00  -8.2152E-10  -8.0241E-06
  6.5000E-03   1.0000E+00  -1.0021E-09  -9.0469E-06
  7.0000E-03   1.0000E+00  -1.2041E-09  -1.0108E-05
  7.5000E-03   1.0000E+00  -1.4287E-09  -1.1208E-05
  8.0000E-03   1.0000E+00  -1.6763E-09  -1.2346E-05
  8.5000E-03   1.0000E+00  -1.9476E-09  -1.3519E-05
  9.0000E-03   1.0000E+00  -2.2435E-09  -1.4728E-05
  1.0000E-02   1.0000E+00  -2.9108E-09  -1.7242E-05
  1.5000E-02   1.0000E+00  -7.9019E-09  -3.1623E-05
  2.0000E-02   1.0000E+00  -1.5978E-08  -4.8601E-05
