1.000000e-03	-2.447792e-03	3.122191e-02	9.206849e-04	1.640366e-03
1.149757e-03	-2.889727e-03	3.347295e-02	9.873009e-04	1.758745e-03
1.321941e-03	-3.382334e-03	3.588540e-02	1.058750e-03	1.885639e-03
1.519911e-03	-3.930372e-03	3.847063e-02	1.135385e-03	2.021656e-03
1.747528e-03	-4.539348e-03	4.124076e-02	1.217587e-03	2.167444e-03
2.009233e-03	-5.214900e-03	4.420868e-02	1.305764e-03	2.323695e-03
2.310130e-03	-5.963159e-03	4.738813e-02	1.400356e-03	2.491149e-03
2.656088e-03	-6.791064e-03	5.079368e-02	1.501837e-03	2.670594e-03
3.053856e-03	-7.705826e-03	5.444081e-02	1.610716e-03	2.862872e-03
3.511192e-03	-8.715309e-03	5.834589e-02	1.727543e-03	3.068878e-03
4.037017e-03	-9.827638e-03	6.252626e-02	1.852910e-03	3.289566e-03
4.641589e-03	-1.105213e-02	6.700016e-02	1.987456e-03	3.525949e-03
5.336699e-03	-1.239833e-02	7.178677e-02	2.131872e-03	3.779104e-03
6.135907e-03	-1.387646e-02	7.690622e-02	2.286904e-03	4.050170e-03
7.054802e-03	-1.549779e-02	8.237946e-02	2.453358e-03	4.340353e-03
8.111308e-03	-1.727386e-02	8.822830e-02	2.632109e-03	4.650926e-03
9.326033e-03	-1.921608e-02	9.447519e-02	2.824105e-03	4.983228e-03
1.072267e-02	-2.133750e-02	1.011432e-01	3.030372e-03	5.338667e-03
1.232847e-02	-2.365175e-02	1.082557e-01	3.252029e-03	5.718712e-03
1.417474e-02	-2.617169e-02	1.158361e-01	3.490289e-03	6.124895e-03
1.629751e-02	-2.891255e-02	1.239078e-01	3.746474e-03	6.558803e-03
1.873817e-02	-3.188798e-02	1.324932e-01	4.022026e-03	7.022068e-03
2.154435e-02	-3.511076e-02	1.416137e-01	4.318515e-03	7.516361e-03
2.477076e-02	-3.859441e-02	1.512887e-01	4.637654e-03	8.043370e-03
2.848036e-02	-4.235247e-02	1.615350e-01	4.981310e-03	8.604786e-03
3.274549e-02	-4.639672e-02	1.723656e-01	5.351521e-03	9.202275e-03
3.764936e-02	-5.073619e-02	1.837884e-01	5.750502e-03	9.837446e-03
4.328761e-02	-5.537929e-02	1.958054e-01	6.180659e-03	1.051181e-02
4.977024e-02	-6.032865e-02	2.084104e-01	6.644594e-03	1.122675e-02
5.722368e-02	-6.559074e-02	2.215875e-01	7.145106e-03	1.198342e-02
6.579332e-02	-7.115742e-02	2.353090e-01	7.685178e-03	1.278273e-02
7.564633e-02	-7.701878e-02	2.495336e-01	8.267962e-03	1.362522e-02
8.697490e-02	-8.315989e-02	2.642034e-01	8.896728e-03	1.451099e-02
1.000000e-01	-8.955643e-02	2.792423e-01	9.574799e-03	1.543958e-02
1.149757e-01	-9.617899e-02	2.945539e-01	1.030545e-02	1.640987e-02
1.321941e-01	-1.029893e-01	3.100204e-01	1.109174e-02	1.741992e-02
1.519911e-01	-1.099392e-01	3.255019e-01	1.193634e-02	1.846687e-02
1.747528e-01	-1.169696e-01	3.408358e-01	1.284122e-02	1.954680e-02
2.009233e-01	-1.240159e-01	3.558420e-01	1.380731e-02	2.065455e-02
2.310130e-01	-1.310187e-01	3.703242e-01	1.483408e-02	2.178368e-02
2.656088e-01	-1.379088e-01	3.840796e-01	1.591902e-02	2.292638e-02
3.053856e-01	-1.446223e-01	3.969077e-01	1.705706e-02	2.407337e-02
3.511192e-01	-1.511002e-01	4.086326e-01	1.823997e-02	2.521403e-02
4.037017e-01	-1.573182e-01	4.190723e-01	1.945580e-02	2.633642e-02
4.641589e-01	-1.632571e-01	4.281483e-01	2.068836e-02	2.742747e-02
5.336699e-01	-1.689341e-01	4.358023e-01	2.191704e-02	2.847330e-02
6.135907e-01	-1.743986e-01	4.420691e-01	2.311676e-02	2.945949e-02
7.054802e-01	-1.797027e-01	4.470550e-01	2.425852e-02	3.037148e-02
8.111308e-01	-1.849563e-01	4.509498e-01	2.531033e-02	3.119499e-02
9.326033e-01	-1.903185e-01	4.539931e-01	2.623874e-02	3.191640e-02
1.072267e+00	-1.958544e-01	4.565065e-01	2.701082e-02	3.252307e-02
1.232847e+00	-2.017026e-01	4.587532e-01	2.759647e-02	3.300361e-02
1.417474e+00	-2.079199e-01	4.609873e-01	2.797082e-02	3.334804e-02
1.629751e+00	-2.145171e-01	4.633783e-01	2.811639e-02	3.354798e-02
1.873817e+00	-2.214528e-01	4.659690e-01	2.802471e-02	3.359669e-02
2.154435e+00	-2.285582e-01	4.686636e-01	2.769720e-02	3.348929e-02
2.477076e+00	-2.356200e-01	4.712453e-01	2.714499e-02	3.322296e-02
2.848036e+00	-2.424244e-01	4.733053e-01	2.638796e-02	3.279722e-02
3.274549e+00	-2.486627e-01	4.744078e-01	2.545291e-02	3.221428e-02
3.764936e+00	-2.540171e-01	4.741569e-01	2.437127e-02	3.147933e-02
4.328761e+00	-2.582994e-01	4.720361e-01	2.317670e-02	3.060076e-02
4.977024e+00	-2.612767e-01	4.677028e-01	2.190279e-02	2.959018e-02
5.722368e+00	-2.626175e-01	4.609078e-01	2.058116e-02	2.846218e-02
6.579332e+00	-2.625130e-01	4.515299e-01	1.924011e-02	2.723393e-02
7.564633e+00	-2.610013e-01	4.395897e-01	1.790384e-02	2.592447e-02
8.697490e+00	-2.579222e-01	4.252373e-01	1.659210e-02	2.455400e-02
1.000000e+01	-2.535389e-01	4.087140e-01	1.532032e-02	2.314297e-02
1.149757e+01	-2.480239e-01	3.903850e-01	1.409993e-02	2.171135e-02
1.321941e+01	-2.414889e-01	3.705957e-01	1.293891e-02	2.027789e-02
1.519911e+01	-2.343296e-01	3.497550e-01	1.184235e-02	1.885958e-02
1.747528e+01	-2.267540e-01	3.282497e-01	1.081298e-02	1.747128e-02
2.009233e+01	-2.186745e-01	3.064576e-01	9.851730e-03	1.612548e-02
2.310130e+01	-2.105380e-01	2.847041e-01	8.958119e-03	1.483225e-02
2.656088e+01	-2.024095e-01	2.632753e-01	8.130645e-03	1.359933e-02
3.053856e+01	-1.944154e-01	2.424076e-01	7.367064e-03	1.243222e-02
3.511192e+01	-1.866471e-01	2.222890e-01	6.664618e-03	1.133447e-02
4.037017e+01	-1.791992e-01	2.030629e-01	6.020214e-03	1.030787e-02
4.641589e+01	-1.720990e-01	1.848309e-01	5.430556e-03	9.352784e-03
5.336699e+01	-1.653961e-01	1.676599e-01	4.892250e-03	8.468346e-03
6.135907e+01	-1.591214e-01	1.515825e-01	4.401882e-03	7.652754e-03
7.054802e+01	-1.532810e-01	1.366088e-01	3.956073e-03	6.903474e-03
8.111308e+01	-1.478594e-01	1.227299e-01	3.551527e-03	6.217445e-03
9.326033e+01	-1.428746e-01	1.099175e-01	3.185062e-03	5.591242e-03
1.072267e+02	-1.383030e-01	9.813222e-02	2.853630e-03	5.021221e-03
1.232847e+02	-1.341289e-01	8.732862e-02	2.554337e-03	4.503629e-03
1.417474e+02	-1.303165e-01	7.745280e-02	2.284450e-03	4.034701e-03
1.629751e+02	-1.268574e-01	6.844906e-02	2.041404e-03	3.610726e-03
1.873817e+02	-1.237298e-01	6.025904e-02	1.822802e-03	3.228104e-03
2.154435e+02	-1.208949e-01	5.282514e-02	1.626417e-03	2.883383e-03
2.477076e+02	-1.183529e-01	4.609044e-02	1.450183e-03	2.573282e-03
2.848036e+02	-1.160390e-01	3.999888e-02	1.292197e-03	2.294717e-03
3.274549e+02	-1.139734e-01	3.449804e-02	1.150706e-03	2.044801e-03
3.764936e+02	-1.121234e-01	2.953718e-02	1.024104e-03	1.820850e-03
4.328761e+02	-1.104659e-01	2.506949e-02	9.109200e-04	1.620385e-03
4.977024e+02	-1.089732e-01	2.105682e-02	8.098146e-04	1.441121e-03
5.722368e+02	-1.076587e-01	1.744550e-02	7.195671e-04	1.280964e-03
6.579332e+02	-1.064663e-01	1.420300e-02	6.390693e-04	1.138000e-03
7.564633e+02	-1.054067e-01	1.129619e-02	5.673166e-04	1.010483e-03
8.697490e+02	-1.045042e-01	8.690712e-03	5.033998e-04	8.968300e-04
1.000000e+03	-1.036609e-01	6.356454e-03	4.464978e-04	7.956021e-04
