 0.000000e+00  7.854232e-02  1.348922e-03
 7.854232e-02  1.570846e-01  1.345983e-03
 1.570846e-01  2.356269e-01  1.358546e-03
 2.356269e-01  3.141693e-01  1.400943e-03
 3.141693e-01  3.927116e-01  1.404046e-03
 3.927116e-01  4.712539e-01  1.423897e-03
 4.712539e-01  5.497962e-01  1.452612e-03
 5.497962e-01  6.283385e-01  1.471076e-03
 6.283385e-01  7.068808e-01  1.518854e-03
 7.068808e-01  7.854232e-01  1.552943e-03
 7.854232e-01  8.639655e-01  1.613523e-03
 8.639655e-01  9.425078e-01  1.670274e-03
 9.425078e-01  1.021050e+00  1.723547e-03
 1.021050e+00  1.099592e+00  1.785769e-03
 1.099592e+00  1.178135e+00  1.883857e-03
 1.178135e+00  1.256677e+00  1.988514e-03
 1.256677e+00  1.335219e+00  2.187843e-03
 1.335219e+00  1.413762e+00  2.215652e-03
 1.413762e+00  1.492304e+00  2.373199e-03
 1.492304e+00  1.570846e+00  2.534596e-03
 1.570846e+00  1.649389e+00  2.726754e-03
 1.649389e+00  1.727931e+00  2.953842e-03
 1.727931e+00  1.806473e+00  3.196535e-03
 1.806473e+00  1.885016e+00  3.536767e-03
 1.885016e+00  1.963558e+00  3.880904e-03
 1.963558e+00  2.042100e+00  4.357144e-03
 2.042100e+00  2.120643e+00  4.869460e-03
 2.120643e+00  2.199185e+00  5.536299e-03
 2.199185e+00  2.277727e+00  6.263344e-03
 2.277727e+00  2.356269e+00  7.253312e-03
 2.356269e+00  2.434812e+00  8.504317e-03
 2.434812e+00  2.513354e+00  1.013384e-02
 2.513354e+00  2.591896e+00  1.228554e-02
 2.591896e+00  2.670439e+00  1.535736e-02
 2.670439e+00  2.748981e+00  1.984782e-02
 2.748981e+00  2.827523e+00  2.675232e-02
 2.827523e+00  2.906066e+00  3.838797e-02
 2.906066e+00  2.984608e+00  6.191039e-02
 2.984608e+00  3.063150e+00  1.257397e-01
 3.063150e+00  3.141693e+00 -2.348214e-01
