-3.6985999e-03  2.8595004e-04  7.1962994e-04 -2.9119994e-04 -6.1284999e-03  1.2566998e-02
-3.8382000e-03  2.2916999e-04  7.9735001e-04 -3.7094001e-04 -6.2537000e-03  1.6031000e-02
-3.9641000e-03  1.7553998e-04  8.6795003e-04 -4.4164003e-04 -6.3662000e-03  1.9427001e-02
-4.0976000e-03  1.1651999e-04  9.4349002e-04 -5.1564002e-04 -6.4851000e-03  2.3311001e-02
-4.2259000e-03  5.8040009e-05  1.0168000e-03 -5.8593999e-04 -6.5991000e-03  2.7315999e-02
-4.3560000e-03 -2.7387972e-06  1.0919000e-03 -6.5657000e-04 -6.7141000e-03  3.1648000e-02
-4.4727000e-03 -5.8421000e-05  1.1600000e-03 -7.1957000e-04 -6.8171000e-03  3.5773000e-02
-4.5960001e-03 -1.1826003e-04  1.2329000e-03 -7.8586004e-04 -6.9257001e-03  4.0380003e-02
-4.7140999e-03 -1.7638996e-04  1.3035999e-03 -8.4914995e-04 -7.0292999e-03  4.5033997e-02
-4.8334000e-03 -2.3582001e-04  1.3761000e-03 -9.1303001e-04 -7.1336000e-03  4.9980001e-02
-4.9402000e-03 -2.8954002e-04  1.4418000e-03 -9.7023002e-04 -7.2268000e-03  5.4624002e-02
-5.0529000e-03 -3.4662001e-04  1.5122000e-03 -1.0306000e-03 -7.3248000e-03  5.9745001e-02
-5.1605000e-03 -4.0150999e-04  1.5804000e-03 -1.0885000e-03 -7.4181000e-03  6.4859999e-02
-5.2691000e-03 -4.5714000e-04  1.6503000e-03 -1.1471000e-03 -7.5120000e-03  7.0245000e-02
-5.3662000e-03 -5.0704000e-04  1.7138000e-03 -1.1997000e-03 -7.5956000e-03  7.5258000e-02
-2.5129000e-03  3.7589001e-04 -8.5923997e-05  6.8371999e-04 -5.1525000e-03  8.5941992e-04
-2.5461000e-03  4.5558000e-04 -5.0151000e-05  6.0281000e-04 -5.1866000e-03 -6.7494000e-08
-2.5866000e-03  5.1724000e-04 -1.3310997e-05  5.2731999e-04 -5.2259000e-03 -6.5844004e-04
-2.6239000e-03  5.5689003e-04  1.7297036e-05  4.6904994e-04 -5.2610000e-03 -1.0570003e-03
-2.6885002e-03  6.0384007e-04  6.6147111e-05  3.8236982e-04 -5.3208001e-03 -1.4515003e-03
-2.7436001e-03  6.2909001e-04  1.0627004e-04  3.1803994e-04 -5.3706000e-03 -1.5726999e-03
-2.8660000e-03  6.6124000e-04  1.9171000e-04  1.9055000e-04 -5.4798000e-03 -1.4086000e-03
-2.9937000e-03  6.7216000e-04  2.7722998e-04  7.2307025e-05 -5.5926000e-03 -7.4138014e-04
-3.1175001e-03  6.6832999e-04  3.5809004e-04 -3.2935048e-05 -5.7011001e-03  3.0000066e-04
-3.2307000e-03  6.5590001e-04  4.3107997e-04 -1.2350996e-04 -5.7999000e-03  1.5517994e-03
-3.3723000e-03  6.3246000e-04  5.2376000e-04 -2.3230000e-04 -5.9224000e-03  3.4449000e-03
-3.5013000e-03  6.0516001e-04  6.0942998e-04 -3.2817998e-04 -6.0333000e-03  5.4588996e-03
-3.6293000e-03  5.7307000e-04  6.9458000e-04 -4.2032000e-04 -6.1430000e-03  7.7341000e-03
-3.7496000e-03  5.3918000e-04  7.7488000e-04 -5.0470000e-04 -6.2457000e-03  1.0115000e-02
-3.9058001e-03  4.9070997e-04  8.7978006e-04 -6.1168006e-04 -6.3786001e-03  1.3550002e-02
-4.0556999e-03  4.4020004e-04  9.8143992e-04 -7.1227993e-04 -6.5056999e-03  1.7209997e-02
-4.2074000e-03  3.8581999e-04  1.0854000e-03 -8.1241001e-04 -6.6339000e-03  2.1271001e-02
-4.3432001e-03  3.3477998e-04  1.1797000e-03 -9.0100003e-04 -6.7483000e-03  2.5215002e-02
-4.4864000e-03  2.7896999e-04  1.2804000e-03 -9.9355002e-04 -6.8684000e-03  2.9688001e-02
-4.6230000e-03  2.2407001e-04  1.3779000e-03 -1.0813000e-03 -6.9826000e-03  3.4264999e-02
-4.7605000e-03  1.6744000e-04  1.4776000e-03 -1.1693000e-03 -7.0972000e-03  3.9183000e-02
-4.8832000e-03  1.1597000e-04  1.5680000e-03 -1.2477000e-03 -7.1991000e-03  4.3838000e-02
-5.0121001e-03  6.1078971e-05  1.6645001e-03 -1.3301000e-03 -7.3057001e-03  4.9008003e-02
-5.1346999e-03  8.2102392e-06  1.7579999e-03 -1.4085999e-03 -7.4066999e-03  5.4202996e-02
-5.2579000e-03 -4.5373006e-05  1.8536000e-03 -1.4877000e-03 -7.5078000e-03  5.9699001e-02
-5.3675000e-03 -9.3385018e-05  1.9402000e-03 -1.5585000e-03 -7.5974000e-03  6.4835002e-02
-5.4825000e-03 -1.4395001e-04  2.0328000e-03 -1.6331000e-03 -7.6910000e-03  7.0476001e-02
-5.5917000e-03 -1.9209999e-04  2.1225000e-03 -1.7046000e-03 -7.7795000e-03  7.6087999e-02
-5.7012000e-03 -2.4041000e-04  2.2143000e-03 -1.7768000e-03 -7.8678000e-03  8.1974000e-02
-5.7986000e-03 -2.8331000e-04  2.2976000e-03 -1.8416000e-03 -7.9460000e-03  8.7433000e-02
-2.6412000e-03  4.9466001e-04 -1.1427000e-04  5.4938999e-04 -5.4052000e-03  8.3388992e-04
-2.6850000e-03  5.8393000e-04 -6.6152000e-05  4.4793000e-04 -5.4417000e-03 -6.4898000e-08
-2.7364000e-03  6.5260000e-04 -1.6825995e-05  3.5359999e-04 -5.4845000e-03 -5.9817004e-04
-2.7828001e-03  6.9660004e-04  2.4012047e-05  2.8097992e-04 -5.5228000e-03 -9.2655018e-04
-2.8615002e-03  7.4864008e-04  8.8961147e-05  1.7324978e-04 -5.5881001e-03 -1.1797000e-03
-2.9268001e-03  7.7720002e-04  1.4191005e-04  9.3632928e-05 -5.6416001e-03 -1.1808998e-03
-3.0699000e-03  8.1441000e-04  2.5421000e-04 -6.3645000e-05 -5.7588000e-03 -7.2268000e-04
-3.2169000e-03  8.2870000e-04  3.6612998e-04 -2.0897997e-04 -5.8790000e-03  2.8373978e-04
-3.3576001e-03  8.2722999e-04  4.7160005e-04 -3.3794006e-04 -5.9939001e-03  1.6773008e-03
-3.4849999e-03  8.1658000e-04  5.6652996e-04 -4.4863995e-04 -6.0979000e-03  3.2677993e-03
-3.6426000e-03  7.9542000e-04  6.8652000e-04 -5.8119000e-04 -6.2257000e-03  5.5912000e-03
-3.7850000e-03  7.7027001e-04  7.9703998e-04 -6.9768997e-04 -6.3405000e-03  8.0053995e-03
-3.9253000e-03  7.4037000e-04  9.0664000e-04 -8.0941000e-04 -6.4534000e-03  1.0690000e-02
-4.0563000e-03  7.0865000e-04  1.0098000e-03 -9.1154000e-04 -6.5585000e-03  1.3466000e-02
-4.2251001e-03  6.6326997e-04  1.1442001e-03 -1.0408001e-03 -6.6936001e-03  1.7426002e-02
-4.3860999e-03  6.1611004e-04  1.2742999e-03 -1.1620999e-03 -6.8219999e-03  2.1601997e-02
-4.5478000e-03  5.6556999e-04  1.4070000e-03 -1.2825000e-03 -6.9505000e-03  2.6195001e-02
-4.6917001e-03  5.1839998e-04  1.5272000e-03 -1.3890000e-03 -7.0643000e-03  3.0623002e-02
-4.8424000e-03  4.6715999e-04  1.6552000e-03 -1.5000000e-03 -7.1831000e-03  3.5613001e-02
-4.9854000e-03  4.1713001e-04  1.7790000e-03 -1.6051000e-03 -7.2953000e-03  4.0687999e-02
-5.1285000e-03  3.6594000e-04  1.9054000e-03 -1.7104000e-03 -7.4070000e-03  4.6111000e-02
-5.2554000e-03  3.1979000e-04  2.0198000e-03 -1.8040000e-03 -7.5056000e-03  5.1220000e-02
-5.3879001e-03  2.7100997e-04  2.1418001e-03 -1.9022001e-03 -7.6081001e-03  5.6869003e-02
-5.5132999e-03  2.2447003e-04  2.2597999e-03 -1.9957999e-03 -7.7044999e-03  6.2520996e-02
-5.6386000e-03  1.7777999e-04  2.3803000e-03 -2.0899000e-03 -7.8002000e-03  6.8477001e-02
-5.7496000e-03  1.3636998e-04  2.4895000e-03 -2.1741000e-03 -7.8845000e-03  7.4022002e-02
-5.8652000e-03  9.3239990e-05  2.6059000e-03 -2.2627000e-03 -7.9718000e-03  8.0092002e-02
-5.9746000e-03  5.2645006e-05  2.7186000e-03 -2.3474000e-03 -8.0538000e-03  8.6110999e-02
-6.0836000e-03  1.2428002e-05  2.8338000e-03 -2.4330000e-03 -8.1349000e-03  9.2403000e-02
-6.1800000e-03 -2.2822000e-05  2.9382000e-03 -2.5097000e-03 -8.2061000e-03  9.8221000e-02
-2.7868000e-03  6.5872001e-04 -1.5480999e-04  3.5490999e-04 -5.6827000e-03  7.8578993e-04
-2.8447000e-03  7.5939000e-04 -8.8744000e-05  2.2696000e-04 -5.7220000e-03 -5.8168000e-08
-2.9106000e-03  8.3643001e-04 -2.1380994e-05  1.0841999e-04 -5.7684000e-03 -5.0981003e-04
-2.9685001e-03  8.8568004e-04  3.4170064e-05  1.7386902e-05 -5.8102001e-03 -7.4250005e-04
-3.0652002e-03  9.4400009e-04  1.2217020e-04 -1.1728027e-04 -5.8811002e-03 -8.1118958e-04
-3.1432001e-03  9.7677002e-04  1.9331007e-04 -2.1641009e-04 -5.9384001e-03 -6.5991962e-04
-3.3114000e-03  1.0207000e-03  3.4354000e-04 -4.1158000e-04 -6.0631000e-03  1.6318000e-04
-3.4814000e-03  1.0399000e-03  4.9253997e-04 -5.9125996e-04 -6.1901000e-03  1.5806997e-03
-3.6419001e-03  1.0423000e-03  6.3240007e-04 -7.5019007e-04 -6.3106001e-03  3.3942011e-03
-3.7856999e-03  1.0347000e-03  7.5786994e-04 -8.8627994e-04 -6.4187000e-03  5.3837991e-03
-3.9617000e-03  1.0175000e-03  9.1571000e-04 -1.0487000e-03 -6.5503000e-03  8.2095000e-03
-4.1191000e-03  9.9603000e-04  1.0605000e-03 -1.1910000e-03 -6.6674000e-03  1.1086999e-02
-4.2729000e-03  9.6988000e-04  1.2037000e-03 -1.3273000e-03 -6.7817000e-03  1.4241000e-02
-4.4156000e-03  9.4188000e-04  1.3382000e-03 -1.4516000e-03 -6.8875000e-03  1.7466000e-02
-4.5980001e-03  9.0167998e-04  1.5130001e-03 -1.6085001e-03 -7.0223001e-03  2.2018003e-02
-4.7705999e-03  8.5998003e-04  1.6816999e-03 -1.7554999e-03 -7.1492999e-03  2.6770996e-02
-4.9425000e-03  8.1553999e-04  1.8536000e-03 -1.9012000e-03 -7.2752000e-03  3.1954001e-02
-5.0945001e-03  7.7435998e-04  2.0087001e-03 -2.0298000e-03 -7.3859000e-03  3.6914002e-02
-5.2525000e-03  7.3000999e-04  2.1738000e-03 -2.1636000e-03 -7.5003000e-03  4.2467001e-02
-5.4013000e-03  6.8716001e-04  2.3331000e-03 -2.2901000e-03 -7.6073000e-03  4.8080999e-02
-5.5492000e-03  6.4383000e-04  2.4954000e-03 -2.4166000e-03 -7.7129000e-03  5.4046000e-02
-5.6795000e-03  6.0525000e-04  2.6421000e-03 -2.5289000e-03 -7.8053000e-03  5.9638000e-02
-5.8148001e-03  5.6501998e-04  2.7983001e-03 -2.6467001e-03 -7.9004000e-03  6.5793003e-02
-5.9419999e-03  5.2721003e-04  2.9490999e-03 -2.7585999e-03 -7.9888999e-03  7.1922995e-02
-6.0681000e-03  4.8990000e-04  3.1029000e-03 -2.8712000e-03 -8.0760000e-03  7.8356001e-02
-6.1791000e-03  4.5737999e-04  3.2420001e-03 -2.9716000e-03 -8.1518000e-03  8.4323002e-02
-6.2942000e-03  4.2414999e-04  3.3902000e-03 -3.0773000e-03 -8.2296000e-03  9.0830002e-02
-6.4022000e-03  3.9352000e-04  3.5335000e-03 -3.1783000e-03 -8.3017000e-03  9.7259999e-02
-6.5092000e-03  3.6389000e-04  3.6797000e-03 -3.2801000e-03 -8.3723000e-03  1.0396000e-01
-6.6032000e-03  3.3855000e-04  3.8121000e-03 -3.3713000e-03 -8.4334000e-03  1.1013000e-01
-2.9674000e-03  9.0787001e-04 -2.1873999e-04  5.0689985e-05 -6.0084000e-03  6.9767994e-04
-3.0462000e-03  1.0230000e-03 -1.2364000e-04 -1.1440000e-04 -6.0506000e-03 -4.7440000e-08
-3.1325000e-03  1.1107000e-03 -2.7302991e-05 -2.6684001e-04 -6.1010000e-03 -3.7254001e-04
-3.2068001e-03  1.1667000e-03  5.1749091e-05 -3.8355013e-04 -6.1464001e-03 -4.6535986e-04
-3.3279003e-03  1.2333001e-03  1.7636028e-04 -5.5570035e-04 -6.2231002e-03 -2.7526900e-04
-3.4230001e-03  1.2717000e-03  2.7614010e-04 -6.8187011e-04 -6.2839001e-03  8.4876599e-05
-3.6244000e-03  1.3252000e-03  4.8562000e-04 -9.2940000e-04 -6.4153000e-03  1.3957000e-03
-3.8240000e-03  1.3518000e-03  6.9219996e-04 -1.1564000e-03 -6.5477000e-03  3.3496996e-03
-4.0095001e-03  1.3601000e-03  8.8514009e-04 -1.3564001e-03 -6.6718001e-03  5.7017013e-03
-4.1736999e-03  1.3578000e-03  1.0574999e-03 -1.5271999e-03 -6.7822000e-03  8.1961989e-03
-4.3720000e-03  1.3471000e-03  1.2731000e-03 -1.7303000e-03 -6.9147000e-03  1.1651000e-02
-4.5474000e-03  1.3317000e-03  1.4699000e-03 -1.9078000e-03 -7.0314000e-03  1.5101999e-02
-4.7173000e-03  1.3118000e-03  1.6640000e-03 -2.0772000e-03 -7.1441000e-03  1.8834000e-02
-4.8734000e-03  1.2899000e-03  1.8457000e-03 -2.2314000e-03 -7.2474000e-03  2.2605000e-02
-5.0712001e-03  1.2581000e-03  2.0813001e-03 -2.4257001e-03 -7.3776001e-03  2.7871003e-02
-5.2563999e-03  1.2251000e-03  2.3078998e-03 -2.6072999e-03 -7.4985999e-03  3.3310996e-02
-5.4393000e-03  1.1903000e-03  2.5381000e-03 -2.7869000e-03 -7.6172000e-03  3.9189001e-02
-5.5993001e-03  1.1584000e-03  2.7454001e-03 -2.9450001e-03 -7.7200000e-03  4.4770002e-02
-5.7643000e-03  1.1245000e-03  2.9654001e-03 -3.1092000e-03 -7.8249000e-03  5.0973002e-02
-5.9184000e-03  1.0924000e-03  3.1772000e-03 -3.2642000e-03 -7.9217000e-03  5.7202999e-02
-6.0702000e-03  1.0607000e-03  3.3926000e-03 -3.4190000e-03 -8.0158000e-03  6.3782000e-02
-6.2029000e-03  1.0332000e-03  3.5868000e-03 -3.5562000e-03 -8.0969000e-03  6.9915000e-02
-6.3394001e-03  1.0053000e-03  3.7931001e-03 -3.6997001e-03 -8.1791000e-03  7.6629004e-02
-6.4666999e-03  9.7997002e-04  3.9920999e-03 -3.8359999e-03 -8.2543999e-03  8.3282995e-02
-6.5919000e-03  9.5591000e-04  4.1946000e-03 -3.9728000e-03 -8.3272000e-03  9.0233001e-02
-6.7011000e-03  9.3583999e-04  4.3774001e-03 -4.0947000e-03 -8.3894000e-03  9.6650003e-02
-6.8134000e-03  9.1634000e-04  4.5719000e-03 -4.2229000e-03 -8.4520000e-03  1.0362000e-01
-6.9179000e-03  8.9943000e-04  4.7596000e-03 -4.3451000e-03 -8.5089000e-03  1.1048000e-01
-7.0205000e-03  8.8423000e-04  4.9509000e-03 -4.4683000e-03 -8.5633000e-03  1.1759000e-01
-7.1098000e-03  8.7234000e-04  5.1238000e-03 -4.5784000e-03 -8.6093000e-03  1.2413000e-01
-3.1695000e-03  1.2458000e-03 -3.0861999e-04 -3.6759002e-04 -6.3409000e-03  5.6446995e-04
-3.2754000e-03  1.3766000e-03 -1.7101000e-04 -5.7885000e-04 -6.3854000e-03 -3.3083000e-08
-3.3878000e-03  1.4759000e-03 -3.2609988e-05 -7.7325002e-04 -6.4391000e-03 -1.8822999e-04
-3.4821001e-03  1.5393001e-03  8.0319129e-05 -9.2168016e-04 -6.4873001e-03 -1.0284963e-04
-3.6328003e-03  1.6153001e-03  2.5735039e-04 -1.1400004e-03 -6.5683002e-03  4.0487170e-04
-3.7482001e-03  1.6602000e-03  3.9767013e-04 -1.2993001e-03 -6.6312001e-03  1.0164009e-03
-3.9883000e-03  1.7248000e-03  6.9046000e-04 -1.6108000e-03 -6.7658000e-03  2.8999000e-03
-4.2214999e-03  1.7605000e-03  9.7729994e-04 -1.8952999e-03 -6.8996000e-03  5.4685994e-03
-4.4347001e-03  1.7768000e-03  1.2438001e-03 -2.1451001e-03 -7.0235001e-03  8.4265016e-03
-4.6208999e-03  1.7813000e-03  1.4807999e-03 -2.3577999e-03 -7.1323000e-03  1.1480999e-02
-4.8431000e-03  1.7793000e-03  1.7754000e-03 -2.6099000e-03 -7.2610000e-03  1.5627000e-02
-5.0374000e-03  1.7719000e-03  2.0429999e-03 -2.8294000e-03 -7.3727000e-03  1.9700999e-02
-5.2236000e-03  1.7601000e-03  2.3059000e-03 -3.0385000e-03 -7.4792000e-03  2.4051000e-02
-5.3931000e-03  1.7463000e-03  2.5513000e-03 -3.2284000e-03 -7.5755000e-03  2.8403000e-02
-5.6058001e-03  1.7256000e-03  2.8685002e-03 -3.4671001e-03 -7.6952001e-03  3.4418003e-02
-5.8027999e-03  1.7040000e-03  3.1725998e-03 -3.6895998e-03 -7.8045999e-03  4.0569995e-02
-5.9952000e-03  1.6814000e-03  3.4804000e-03 -3.9092000e-03 -7.9097000e-03  4.7159001e-02
-6.1619001e-03  1.6613000e-03  3.7569001e-03 -4.1021001e-03 -7.9992000e-03  5.3366003e-02
-6.3321000e-03  1.6407000e-03  4.0496001e-03 -4.3021000e-03 -8.0887000e-03  6.0218002e-02
-6.4895000e-03  1.6220000e-03  4.3307000e-03 -4.4905000e-03 -8.1695000e-03  6.7052999e-02
-6.6431000e-03  1.6046000e-03  4.6158000e-03 -4.6782000e-03 -8.2464000e-03  7.4227000e-02
-6.7759000e-03  1.5906000e-03  4.8723000e-03 -4.8443000e-03 -8.3110000e-03  8.0876000e-02
-6.9114001e-03  1.5776000e-03  5.1443001e-03 -5.0179001e-03 -8.3748000e-03  8.8118004e-02
