 1.698244e-02  1.819701e-02  3.329778e-09  6.286230e-10  6.669836e-09
 1.819701e-02  1.949845e-02  4.154410e-09  1.522699e-09  7.272519e-09
 1.949845e-02  2.089296e-02  4.645630e-09  7.232468e-10  8.248422e-09
 2.089296e-02  2.238721e-02  4.596644e-09  3.829287e-09  6.528038e-09
 2.238721e-02  2.398833e-02  7.139188e-09  2.716911e-09  9.913083e-09
 2.398833e-02  2.570396e-02  6.406147e-09  3.931328e-09  8.215884e-09
 2.570396e-02  2.754229e-02  8.429044e-09  5.898753e-09  1.488461e-08
 2.754229e-02  2.951209e-02  9.315581e-09  6.923497e-09  1.222905e-08
 2.951209e-02  3.162278e-02  1.018174e-08  6.209047e-09  1.810338e-08
 3.162278e-02  3.388442e-02  1.160262e-08  8.647689e-09  1.673145e-08
 3.388442e-02  3.630781e-02  1.431873e-08  1.078817e-08  2.283209e-08
 3.630781e-02  3.890451e-02  1.525955e-08  6.102494e-09  2.355535e-08
 3.890451e-02  4.168694e-02  1.777852e-08  1.373181e-08  2.389426e-08
 4.168694e-02  4.466836e-02  1.996040e-08  7.065190e-09  2.683772e-08
 4.466836e-02  4.786301e-02  2.381596e-08  1.478856e-08  3.330021e-08
 4.786301e-02  5.128614e-02  2.602610e-08  1.607290e-08  3.594691e-08
 5.128614e-02  5.495409e-02  2.979281e-08  2.260849e-08  4.111058e-08
 5.495409e-02  5.888437e-02  3.537780e-08  2.750305e-08  4.510315e-08
 5.888437e-02  6.309573e-02  3.718799e-08  3.030281e-08  5.155954e-08
 6.309573e-02  6.760830e-02  4.211935e-08  2.974893e-08  6.056717e-08
 6.760830e-02  7.244360e-02  4.849530e-08  3.441533e-08  6.761105e-08
 7.244360e-02  7.762471e-02  5.265184e-08  3.797893e-08  7.137008e-08
 7.762471e-02  8.317638e-02  5.816684e-08  4.594383e-08  8.237827e-08
 8.317638e-02  8.912509e-02  6.770135e-08  1.234743e-08  8.618726e-08
 8.912509e-02  9.549926e-02  7.155739e-08  5.376371e-08  1.571012e-07
 9.549926e-02  1.023293e-01  7.390864e-08  6.049933e-08  9.665706e-08
 1.023293e-01  1.096478e-01  8.609759e-08  6.475047e-08  1.149872e-07
 1.096478e-01  1.174898e-01  8.890433e-08  7.039599e-08  1.202510e-07
 1.174898e-01  1.258925e-01  9.410093e-08  7.924517e-08  1.223342e-07
 1.258925e-01  1.348963e-01  9.750528e-08  7.498556e-08  1.341508e-07
 1.348963e-01  1.445440e-01  1.003025e-07  7.891735e-08  1.357336e-07
 1.445440e-01  1.548817e-01  1.007271e-07  8.339416e-08  1.360810e-07
 1.548817e-01  1.659587e-01  9.705646e-08  6.479632e-08  1.247689e-07
 1.659587e-01  1.778279e-01  9.490645e-08 -1.098004e-07  1.181739e-07
 1.778279e-01  1.905461e-01  8.720292e-08  7.389402e-08  1.110063e-07
 1.905461e-01  2.041738e-01  7.536809e-08  4.461437e-08  1.044068e-07
 2.041738e-01  2.187762e-01  6.466558e-08  5.310329e-08  7.811024e-08
 2.187762e-01  2.344229e-01  4.848969e-08  2.007974e-08  5.703692e-08
 2.344229e-01  2.511886e-01  3.161758e-08  9.925072e-09  3.471803e-08
 2.511886e-01  2.691535e-01  1.463623e-08 -1.110114e-08  3.437807e-08
 2.691535e-01  2.884032e-01 -1.506317e-09 -5.243312e-08  5.445316e-08
 2.884032e-01  3.090295e-01 -1.661056e-08 -8.172557e-08 -5.867319e-09
 3.090295e-01  3.311311e-01 -2.878014e-08 -6.735246e-08 -1.522250e-08
 3.311311e-01  3.548134e-01 -3.732540e-08 -7.344155e-08 -2.201278e-08
 3.548134e-01  3.801894e-01 -4.111891e-08 -8.184691e-08 -2.508630e-08
 3.801894e-01  4.073803e-01 -4.151288e-08 -8.080767e-08 -2.626477e-08
 4.073803e-01  4.365158e-01 -3.826270e-08 -6.813107e-08 -2.399656e-08
 4.365158e-01  4.677351e-01 -3.249174e-08 -5.945550e-08 -2.048366e-08
 4.677351e-01  5.011872e-01 -2.531219e-08 -4.410931e-08 -1.568100e-08
 5.011872e-01  5.370318e-01 -1.761135e-08 -3.261451e-08 -1.123918e-08
 5.370318e-01  5.754399e-01 -1.156426e-08 -2.132470e-08 -7.058857e-09
 5.754399e-01  6.165950e-01 -6.426857e-09 -1.132293e-08 -4.119690e-09
 6.165950e-01  6.606934e-01 -3.112578e-09 -5.572279e-09  1.264510e-10
 6.606934e-01  7.079458e-01 -1.321836e-09 -2.122662e-09 -8.890911e-10
 7.079458e-01  7.585776e-01 -4.443578e-10 -8.853933e-10 -2.890191e-10
 7.585776e-01  8.128305e-01 -1.253945e-10 -1.884966e-10 -8.479063e-11
 8.128305e-01  8.709636e-01 -2.054543e-11 -3.919149e-11 -1.500887e-11
 8.709636e-01  9.332543e-01 -2.023310e-12 -3.290471e-12 -1.072736e-12
 9.332543e-01  1.000000e+00  1.468144e-14 -6.785383e-15  2.957554e-14
