1.000000e-03	2.355563e-02	1.564087e-05
1.148154e-03	2.523903e-02	1.923756e-05
1.318257e-03	2.704255e-02	2.366044e-05
1.513561e-03	2.897468e-02	2.909892e-05
1.737801e-03	3.104456e-02	3.578567e-05
1.995262e-03	3.326193e-02	4.400648e-05
2.290868e-03	3.563721e-02	5.411226e-05
2.630268e-03	3.818154e-02	6.653376e-05
3.019952e-03	4.090682e-02	8.179954e-05
3.467369e-03	4.382576e-02	1.005580e-04
3.981072e-03	4.695192e-02	1.236041e-04
4.570882e-03	5.029975e-02	1.519122e-04
5.248075e-03	5.388469e-02	1.866754e-04
6.025596e-03	5.772314e-02	2.293543e-04
6.918310e-03	6.183258e-02	2.817352e-04
7.943282e-03	6.623155e-02	3.460008e-04
9.120108e-03	7.093977e-02	4.248155e-04
1.047129e-02	7.597811e-02	5.214281e-04
1.202264e-02	8.136864e-02	6.397942e-04
1.380384e-02	8.713467e-02	7.847229e-04
1.584893e-02	9.330073e-02	9.620502e-04
1.819701e-02	9.989255e-02	1.178843e-03
2.089296e-02	1.069371e-01	1.443641e-03
2.398833e-02	1.144623e-01	1.766728e-03
2.754229e-02	1.224971e-01	2.160457e-03
3.162278e-02	1.310715e-01	2.639604e-03
3.630781e-02	1.402159e-01	3.221768e-03
4.168694e-02	1.499607e-01	3.927802e-03
4.786301e-02	1.603366e-01	4.782269e-03
5.495409e-02	1.713734e-01	5.813890e-03
6.309573e-02	1.830993e-01	7.055977e-03
7.244360e-02	1.955403e-01	8.546768e-03
8.317638e-02	2.087190e-01	1.032964e-02
9.549926e-02	2.226528e-01	1.245305e-02
1.096478e-01	2.373527e-01	1.497021e-02
1.258925e-01	2.528209e-01	1.793814e-02
1.445440e-01	2.690481e-01	2.141618e-02
1.659587e-01	2.860112e-01	2.546361e-02
1.905461e-01	3.036693e-01	3.013617e-02
2.187762e-01	3.219607e-01	3.548148e-02
2.511886e-01	3.407986e-01	4.153313e-02
2.884032e-01	3.600673e-01	4.830345e-02
3.311311e-01	3.796189e-01	5.577540e-02
3.801894e-01	3.992700e-01	6.389386e-02
4.365158e-01	4.188005e-01	7.255728e-02
5.011872e-01	4.379534e-01	8.161090e-02
5.754399e-01	4.564373e-01	9.084300e-02
6.606934e-01	4.739321e-01	9.998579e-02
7.585776e-01	4.900972e-01	1.087225e-01
8.709636e-01	5.045834e-01	1.167016e-01
1.000000e+00	5.170472e-01	1.235585e-01
1.148154e+00	5.271669e-01	1.289427e-01
1.318257e+00	5.346595e-01	1.325495e-01
1.513561e+00	5.392960e-01	1.341500e-01
1.737801e+00	5.409144e-01	1.336171e-01
1.995262e+00	5.394288e-01	1.309421e-01
2.290868e+00	5.348338e-01	1.262389e-01
2.630268e+00	5.272038e-01	1.197343e-01
3.019952e+00	5.166877e-01	1.117470e-01
3.467369e+00	5.035002e-01	1.026563e-01
3.981072e+00	4.879102e-01	9.286796e-02
4.570882e+00	4.702276e-01	8.277955e-02
5.248075e+00	4.507897e-01	7.275214e-02
6.025596e+00	4.299477e-01	6.308923e-02
6.918310e+00	4.080549e-01	5.402520e-02
7.943282e+00	3.854550e-01	4.572243e-02
9.120108e+00	3.624735e-01	3.827550e-02
1.047129e+01	3.394102e-01	3.172034e-02
1.202264e+01	3.165335e-01	2.604598e-02
1.380384e+01	2.940775e-01	2.120695e-02
1.584893e+01	2.722401e-01	1.713501e-02
1.819701e+01	2.511826e-01	1.374912e-02
2.089296e+01	2.310315e-01	1.096340e-02
2.398833e+01	2.118803e-01	8.693011e-03
2.754229e+01	1.937928e-01	6.858093e-03
3.162278e+01	1.768064e-01	5.386132e-03
3.630781e+01	1.609357e-01	4.213108e-03
4.168694e+01	1.461763e-01	3.283765e-03
4.786301e+01	1.325080e-01	2.551285e-03
5.495409e+01	1.198986e-01	1.976601e-03
6.309573e+01	1.083064e-01	1.527538e-03
7.244360e+01	9.768273e-02	1.177886e-03
8.317638e+01	8.797460e-02	9.064930e-04
9.549926e+01	7.912613e-02	6.964253e-04
1.096478e+02	7.108027e-02	5.342222e-04
1.258925e+02	6.377997e-02	4.092465e-04
1.445440e+02	5.716914e-02	3.131360e-04
1.659587e+02	5.119343e-02	2.393467e-04
1.905461e+02	4.580067e-02	1.827773e-04
2.187762e+02	4.094132e-02	1.394652e-04
2.511886e+02	3.656865e-02	1.063408e-04
2.884032e+02	3.263893e-02	8.103308e-05
3.311311e+02	2.911142e-02	6.171426e-05
3.801894e+02	2.594836e-02	4.697844e-05
4.365158e+02	2.311493e-02	3.574596e-05
5.011872e+02	2.057914e-02	2.718899e-05
5.754399e+02	1.831168e-02	2.067362e-05
6.606934e+02	1.628576e-02	1.571502e-05
7.585776e+02	1.447702e-02	1.194272e-05
8.709636e+02	1.286331e-02	9.073922e-06
