1.000000e-03	1.727989e-01	6.285550e-06
1.148154e-03	1.794684e-01	7.515476e-06
1.318257e-03	1.862079e-01	8.978360e-06
1.513561e-03	1.930032e-01	1.071644e-05
1.737801e-03	1.998445e-01	1.277874e-05
1.995262e-03	2.068523e-01	1.522436e-05
2.290868e-03	2.137502e-01	1.812020e-05
2.630268e-03	2.206440e-01	2.154570e-05
3.019952e-03	2.273444e-01	2.559261e-05
3.467369e-03	2.343646e-01	3.036693e-05
3.981072e-03	2.409342e-01	3.599397e-05
4.570882e-03	2.476239e-01	4.261492e-05
5.248075e-03	2.541845e-01	5.038869e-05
6.025596e-03	2.606410e-01	5.950731e-05
6.918310e-03	2.669364e-01	7.017855e-05
7.943282e-03	2.730653e-01	8.265055e-05
9.120108e-03	2.789891e-01	9.719244e-05
1.047129e-02	2.846520e-01	1.140983e-04
1.202264e-02	2.900512e-01	1.337217e-04
1.380384e-02	2.951490e-01	1.564191e-04
1.584893e-02	2.999558e-01	1.825900e-04
1.819701e-02	3.043931e-01	2.126775e-04
2.089296e-02	3.084414e-01	2.471372e-04
2.398833e-02	3.120590e-01	2.864286e-04
2.754229e-02	3.152998e-01	3.310478e-04
3.162278e-02	3.180286e-01	3.813837e-04
3.630781e-02	3.202386e-01	4.378009e-04
4.168694e-02	3.218948e-01	5.007522e-04
4.786301e-02	3.228915e-01	5.703530e-04
5.495409e-02	3.234112e-01	6.465809e-04
6.309573e-02	3.230970e-01	7.292878e-04
7.244360e-02	3.221429e-01	8.179765e-04
8.317638e-02	3.204083e-01	9.118268e-04
9.549926e-02	3.177728e-01	1.009162e-03
1.096478e-01	3.140312e-01	1.108174e-03
1.258925e-01	3.091548e-01	1.205623e-03
1.445440e-01	3.032779e-01	1.300630e-03
1.659587e-01	2.960373e-01	1.387952e-03
1.905461e-01	2.875033e-01	1.463976e-03
2.187762e-01	2.793715e-01	1.523152e-03
2.511886e-01	2.675292e-01	1.562262e-03
2.884032e-01	2.541760e-01	1.576107e-03
3.311311e-01	2.366306e-01	1.562982e-03
3.801894e-01	2.214262e-01	1.521705e-03
4.365158e-01	1.996947e-01	1.448533e-03
5.011872e-01	1.795885e-01	1.347891e-03
5.754399e-01	1.581974e-01	1.221105e-03
6.606934e-01	1.364820e-01	1.081694e-03
7.585776e-01	1.142623e-01	9.189383e-04
8.709636e-01	9.249419e-02	7.414502e-04
1.000000e+00	7.223560e-02	5.753061e-04
1.148154e+00	5.360026e-02	4.199663e-04
1.318257e+00	3.667756e-02	2.808743e-04
1.513561e+00	2.281544e-02	1.650647e-04
1.737801e+00	1.185887e-02	7.824733e-05
1.995262e+00	7.211981e-03	2.341552e-05
2.290868e+00	1.963289e-03	-2.299851e-05
2.630268e+00	-4.527026e-04	-3.042601e-05
3.019952e+00	-3.412585e-03	-2.627499e-05
3.467369e+00	3.102689e-03	-6.037350e-06
3.981072e+00	8.220555e-03	2.629039e-05
4.570882e+00	1.509836e-02	6.601516e-05
5.248075e+00	2.355624e-02	1.116249e-04
6.025596e+00	3.357028e-02	1.595181e-04
6.918310e+00	4.227189e-02	2.073368e-04
7.943282e+00	5.415153e-02	2.543007e-04
9.120108e+00	6.666702e-02	2.969272e-04
1.047129e+01	7.961508e-02	3.422579e-04
1.202264e+01	9.268207e-02	3.797558e-04
1.380384e+01	1.058351e-01	4.164323e-04
1.584893e+01	1.188913e-01	4.495522e-04
1.819701e+01	1.318803e-01	4.803922e-04
2.089296e+01	1.448038e-01	5.085855e-04
2.398833e+01	1.574582e-01	5.337445e-04
2.754229e+01	1.698085e-01	5.568521e-04
3.162278e+01	1.818865e-01	5.779559e-04
3.630781e+01	1.933706e-01	5.968494e-04
4.168694e+01	2.044150e-01	6.141226e-04
4.786301e+01	2.147924e-01	6.299646e-04
5.495409e+01	2.250630e-01	6.437307e-04
6.309573e+01	2.347516e-01	6.566385e-04
7.244360e+01	2.437484e-01	6.683739e-04
8.317638e+01	2.522292e-01	6.790654e-04
9.549926e+01	2.602185e-01	6.887186e-04
1.096478e+02	2.690256e-01	6.975669e-04
1.258925e+02	2.760800e-01	7.053881e-04
1.445440e+02	2.826532e-01	7.124199e-04
1.659587e+02	2.888896e-01	7.189465e-04
1.905461e+02	2.945667e-01	7.246330e-04
2.187762e+02	2.994293e-01	7.298927e-04
2.511886e+02	3.043594e-01	7.346917e-04
2.884032e+02	3.089744e-01	7.389173e-04
3.311311e+02	3.132199e-01	7.427253e-04
3.801894e+02	3.171579e-01	7.461194e-04
4.365158e+02	3.207856e-01	7.491313e-04
5.011872e+02	3.246837e-01	7.516893e-04
5.754399e+02	3.270196e-01	7.540994e-04
6.606934e+02	3.304840e-01	7.564235e-04
7.585776e+02	3.328786e-01	7.598412e-04
8.709636e+02	3.349097e-01	7.600268e-04
