1.000000e-03	2.494821e-02	8.080857e-09	3.671252e-03	1.080418e-09
1.149757e-03	2.618935e-02	9.766470e-09	3.936854e-03	1.331332e-09
1.321941e-03	2.747985e-02	1.179832e-08	4.221716e-03	1.640398e-09
1.519911e-03	2.882080e-02	1.424602e-08	4.527246e-03	2.021040e-09
1.747528e-03	3.021236e-02	1.719273e-08	4.854957e-03	2.489765e-09
2.009233e-03	3.165530e-02	2.073771e-08	5.206473e-03	3.066854e-09
2.310130e-03	3.315010e-02	2.499886e-08	5.583543e-03	3.777217e-09
2.656088e-03	3.469645e-02	3.011714e-08	5.988049e-03	4.651429e-09
3.053856e-03	3.629432e-02	3.625982e-08	6.422012e-03	5.726999e-09
3.511192e-03	3.794328e-02	4.362383e-08	6.887612e-03	7.049899e-09
4.037017e-03	3.964329e-02	5.244407e-08	7.387196e-03	8.676434e-09
4.641589e-03	4.139272e-02	6.299528e-08	7.923292e-03	1.067549e-08
5.336699e-03	4.319049e-02	7.560255e-08	8.498627e-03	1.313123e-08
6.135907e-03	4.503508e-02	9.064442e-08	9.116141e-03	1.614640e-08
7.054802e-03	4.692361e-02	1.085655e-07	9.779007e-03	1.984616e-08
8.111308e-03	4.885361e-02	1.298868e-07	1.049065e-02	2.438275e-08
9.326033e-03	5.082364e-02	1.552017e-07	1.125477e-02	2.994096e-08
1.072267e-02	5.282933e-02	1.852013e-07	1.207536e-02	3.674454e-08
1.232847e-02	5.486573e-02	2.206692e-07	1.295674e-02	4.506366e-08
1.417474e-02	5.692967e-02	2.624988e-07	1.390355e-02	5.522347e-08
1.629751e-02	5.901168e-02	3.116938e-07	1.492083e-02	6.761383e-08
1.873817e-02	6.110787e-02	3.693738e-07	1.601398e-02	8.270010e-08
2.154435e-02	6.321270e-02	4.367771e-07	1.718881e-02	1.010349e-07
2.477076e-02	6.531620e-02	5.152234e-07	1.845155e-02	1.232706e-07
2.848036e-02	6.741063e-02	6.061385e-07	1.980883e-02	1.501716e-07
3.274549e-02	6.947887e-02	7.110249e-07	2.126768e-02	1.826260e-07
3.764936e-02	7.151476e-02	8.312412e-07	2.283548e-02	2.216554e-07
4.328761e-02	7.349834e-02	9.682180e-07	2.451985e-02	2.684204e-07
4.977024e-02	7.541906e-02	1.123066e-06	2.632858e-02	3.242197e-07
5.722368e-02	7.724353e-02	1.296650e-06	2.826936e-02	3.904800e-07
6.579332e-02	7.895295e-02	1.489360e-06	3.034955e-02	4.687319e-07
7.564633e-02	8.052662e-02	1.700934e-06	3.257576e-02	5.605672e-07
8.697490e-02	8.192543e-02	1.930109e-06	3.495334e-02	6.675731e-07
1.000000e-01	8.311308e-02	2.174453e-06	3.748566e-02	7.912367e-07
1.149757e-01	8.403718e-02	2.429896e-06	4.017327e-02	9.328168e-07
1.321941e-01	8.464074e-02	2.691021e-06	4.301286e-02	1.093179e-06
1.519911e-01	8.487165e-02	2.950513e-06	4.599600e-02	1.272598e-06
1.747528e-01	8.466104e-02	3.198347e-06	4.910781e-02	1.470529e-06
2.009233e-01	8.392444e-02	3.423604e-06	5.232554e-02	1.685374e-06
2.310130e-01	8.258139e-02	3.612660e-06	5.561726e-02	1.914252e-06
2.656088e-01	8.054761e-02	3.751450e-06	5.894076e-02	2.152824e-06
3.053856e-01	7.774815e-02	3.825661e-06	6.224299e-02	2.395202e-06
3.511192e-01	7.412098e-02	3.826727e-06	6.546028e-02	2.634004e-06
4.037017e-01	6.958891e-02	3.726914e-06	6.851942e-02	2.860570e-06
4.641589e-01	6.413691e-02	3.536200e-06	7.134009e-02	3.065394e-06
5.336699e-01	5.785288e-02	3.243232e-06	7.383836e-02	3.238745e-06
6.135907e-01	5.035447e-02	2.854922e-06	7.593139e-02	3.371444e-06
7.054802e-01	4.216113e-02	2.377425e-06	7.754283e-02	3.455718e-06
8.111308e-01	3.316224e-02	1.825637e-06	7.860848e-02	3.486015e-06
9.326033e-01	2.357093e-02	1.220542e-06	7.908137e-02	3.459652e-06
1.072267e+00	1.351031e-02	5.850244e-07	7.893584e-02	3.377184e-06
1.232847e+00	3.169566e-03	-5.724684e-08	7.816976e-02	3.242424e-06
1.417474e+00	-7.321649e-03	-6.829692e-07	7.680472e-02	3.062096e-06
1.629751e+00	-1.776503e-02	-1.270194e-06	7.488415e-02	2.845169e-06
1.873817e+00	-2.806203e-02	-1.807077e-06	7.246963e-02	2.601984e-06
2.154435e+00	-3.805382e-02	-2.279932e-06	6.963598e-02	2.343317e-06
2.477076e+00	-4.764987e-02	-2.680144e-06	6.646581e-02	2.079489e-06
2.848036e+00	-5.677191e-02	-3.018237e-06	6.304414e-02	1.819652e-06
3.274549e+00	-6.542508e-02	-3.297791e-06	5.945369e-02	1.571314e-06
3.764936e+00	-7.355307e-02	-3.510635e-06	5.577121e-02	1.340098e-06
4.328761e+00	-8.119689e-02	-3.679981e-06	5.206483e-02	1.129735e-06
4.977024e+00	-8.845356e-02	-3.809283e-06	4.839269e-02	9.422236e-07
5.722368e+00	-9.517497e-02	-3.907063e-06	4.480243e-02	7.781005e-07
6.579332e+00	-1.013316e-01	-3.981385e-06	4.133145e-02	6.367665e-07
7.564633e+00	-1.072285e-01	-4.039228e-06	3.800775e-02	5.168116e-07
8.697490e+00	-1.128560e-01	-4.086902e-06	3.485096e-02	4.163131e-07
1.000000e+01	-1.180388e-01	-4.126235e-06	3.187361e-02	3.330830e-07
1.149757e+01	-1.227957e-01	-4.159598e-06	2.908240e-02	2.648610e-07
1.321941e+01	-1.275002e-01	-4.190220e-06	2.647927e-02	2.094518e-07
1.519911e+01	-1.317634e-01	-4.220948e-06	2.406253e-02	1.648150e-07
1.747528e+01	-1.357472e-01	-4.250887e-06	2.182770e-02	1.291162e-07
2.009233e+01	-1.395455e-01	-4.280411e-06	1.976829e-02	1.007493e-07
2.310130e+01	-1.430956e-01	-4.309908e-06	1.787637e-02	7.833677e-08
2.656088e+01	-1.464398e-01	-4.339041e-06	1.614309e-02	6.071840e-08
3.053856e+01	-1.495789e-01	-4.367785e-06	1.455907e-02	4.693070e-08
3.511192e+01	-1.524762e-01	-4.395771e-06	1.311468e-02	3.618359e-08
4.037017e+01	-1.551837e-01	-4.422347e-06	1.180029e-02	2.783594e-08
4.641589e+01	-1.577053e-01	-4.447802e-06	1.060641e-02	2.137217e-08
5.336699e+01	-1.600425e-01	-4.471998e-06	9.523836e-03	1.638086e-08
6.135907e+01	-1.622108e-01	-4.494440e-06	8.543735e-03	1.253594e-08
7.054802e+01	-1.642312e-01	-4.515395e-06	7.657702e-03	9.580445e-09
8.111308e+01	-1.660943e-01	-4.534855e-06	6.857793e-03	7.312934e-09
9.326033e+01	-1.678137e-01	-4.552706e-06	6.136552e-03	5.576163e-09
1.072267e+02	-1.693990e-01	-4.568871e-06	5.487013e-03	4.247866e-09
1.232847e+02	-1.708334e-01	-4.583712e-06	4.902699e-03	3.233296e-09
1.417474e+02	-1.721674e-01	-4.597071e-06	4.377610e-03	2.459244e-09
1.629751e+02	-1.733960e-01	-4.609451e-06	3.906210e-03	1.869289e-09
1.873817e+02	-1.745335e-01	-4.619934e-06	3.483404e-03	1.420049e-09
2.154435e+02	-1.755612e-01	-4.629648e-06	3.104516e-03	1.078230e-09
2.477076e+02	-1.765134e-01	-4.638364e-06	2.765268e-03	8.183256e-10
2.848036e+02	-1.773904e-01	-4.644390e-06	2.461753e-03	6.208275e-10
3.274549e+02	-1.781644e-01	-4.650966e-06	2.190412e-03	4.708317e-10
3.764936e+02	-1.788957e-01	-4.657052e-06	1.948008e-03	3.569672e-10
4.328761e+02	-1.795408e-01	-4.661896e-06	1.731603e-03	2.705668e-10
4.977024e+02	-1.801319e-01	-4.666635e-06	1.538532e-03	2.050304e-10
5.722368e+02	-1.806667e-01	-4.671359e-06	1.366387e-03	1.553358e-10
6.579332e+02	-1.811460e-01	-4.675098e-06	1.212990e-03	1.176645e-10
7.564633e+02	-1.815991e-01	-4.678724e-06	1.076376e-03	8.911472e-11
8.697490e+02	-1.819909e-01	-4.681579e-06	9.547747e-04	6.748259e-11
1.000000e+03	-1.823595e-01	-4.684136e-06	8.465924e-04	5.109515e-11
