7.244360e+01	1.075290e-02	4.408250e-03	7.232073e-03
8.317638e+01	1.184646e-02	4.706705e-03	8.112636e-03
9.549926e+01	1.295659e-02	4.997217e-03	8.984775e-03
1.096478e+02	1.407553e-02	5.278157e-03	9.839178e-03
1.258925e+02	1.519540e-02	5.548130e-03	1.067021e-02
1.445440e+02	1.630885e-02	5.805980e-03	1.147292e-02
1.659587e+02	1.740922e-02	6.050807e-03	1.224373e-02
1.905461e+02	1.849051e-02	6.281978e-03	1.298023e-02
2.187762e+02	1.954757e-02	6.499111e-03	1.368113e-02
2.511886e+02	2.057597e-02	6.702042e-03	1.434609e-02
2.884032e+02	2.157149e-02	6.890816e-03	1.497562e-02
3.311311e+02	2.253210e-02	7.065654e-03	1.557080e-02
3.801894e+02	2.345571e-02	7.226931e-03	1.613320e-02
4.365158e+02	2.433920e-02	7.375129e-03	1.666475e-02
5.011872e+02	2.518196e-02	7.510830e-03	1.716760e-02
5.754399e+02	2.598367e-02	7.634687e-03	1.764408e-02
6.606934e+02	2.674372e-02	7.747407e-03	1.809651e-02
7.585776e+02	2.746261e-02	7.849689e-03	1.852725e-02
8.709636e+02	2.814077e-02	7.942295e-03	1.893853e-02
1.000000e+03	2.877877e-02	8.025922e-03	1.933259e-02
