-1.000000e+00	-1.000000e+00	 3.992046e-02	 1.304703e-01	-9.935071e-05	-1.699565e-04	-2.488717e-03	-1.302645e-03
-1.000000e+00	-9.000000e-01	 3.727744e-02	 1.184366e-01	-9.277298e-05	-1.598874e-04	-2.488717e-03	-1.349982e-03
-1.000000e+00	-8.000000e-01	 3.502926e-02	 1.086405e-01	-8.717789e-05	-1.518358e-04	-2.488717e-03	-1.397598e-03
-1.000000e+00	-7.000000e-01	 3.305537e-02	 1.003386e-01	-8.226544e-05	-1.441241e-04	-2.488717e-03	-1.436378e-03
-1.000000e+00	-6.000000e-01	 3.130563e-02	 9.321037e-02	-7.791085e-05	-1.372127e-04	-2.488717e-03	-1.472076e-03
-1.000000e+00	-5.000000e-01	 2.974347e-02	 8.702858e-02	-7.402306e-05	-1.309959e-04	-2.488717e-03	-1.505205e-03
-1.000000e+00	-4.000000e-01	 2.833584e-02	 8.160097e-02	-7.051987e-05	-1.253817e-04	-2.488717e-03	-1.536522e-03
-1.000000e+00	-3.000000e-01	 2.706389e-02	 7.681722e-02	-6.735436e-05	-1.202963e-04	-2.488717e-03	-1.566007e-03
-1.000000e+00	-2.000000e-01	 2.590528e-02	 7.255595e-02	-6.447089e-05	-1.156308e-04	-2.488717e-03	-1.593678e-03
-1.000000e+00	-1.000000e-01	 2.488815e-02	 6.893223e-02	-6.193954e-05	-1.115942e-04	-2.488717e-03	-1.618897e-03
-1.000000e+00	 0.000000e+00	 2.392475e-02	 6.553539e-02	-5.954192e-05	-1.076722e-04	-2.488717e-03	-1.642963e-03
-1.000000e+00	 1.000000e-01	 2.300366e-02	 6.231442e-02	-5.724959e-05	-1.037952e-04	-2.488717e-03	-1.665669e-03
-1.000000e+00	 2.000000e-01	 2.225564e-02	 5.984021e-02	-5.538798e-05	-1.009310e-04	-2.488717e-03	-1.686675e-03
-1.000000e+00	 3.000000e-01	 2.154962e-02	 5.752721e-02	-5.363090e-05	-9.819121e-05	-2.488717e-03	-1.706865e-03
-1.000000e+00	 4.000000e-01	 2.089155e-02	 5.540078e-02	-5.199316e-05	-9.559580e-05	-2.488717e-03	-1.725532e-03
-1.000000e+00	 5.000000e-01	 2.027442e-02	 5.342689e-02	-5.045728e-05	-9.304798e-05	-2.488717e-03	-1.741595e-03
-1.000000e+00	 6.000000e-01	 1.969226e-02	 5.158676e-02	-4.900846e-05	-9.067274e-05	-2.488717e-03	-1.757675e-03
-1.000000e+00	 7.000000e-01	 1.914571e-02	 4.987917e-02	-4.764825e-05	-8.846357e-05	-2.488717e-03	-1.773557e-03
-1.000000e+00	 8.000000e-01	 1.862908e-02	 4.828152e-02	-4.636250e-05	-8.636083e-05	-2.488717e-03	-1.788693e-03
-1.000000e+00	 9.000000e-01	 1.814058e-02	 4.678325e-02	-4.514677e-05	-8.434511e-05	-2.488717e-03	-1.802891e-03
-1.000000e+00	 1.000000e+00	 1.767600e-02	 4.536892e-02	-4.399054e-05	-8.240911e-05	-2.488717e-03	-1.816422e-03

-9.000000e-01	-1.000000e+00	 5.139459e-02	 1.334358e-01	-1.154077e-04	-1.519629e-04	-2.245523e-03	-1.138846e-03
-9.000000e-01	-9.000000e-01	 4.799190e-02	 1.223672e-01	-1.077669e-04	-1.459883e-04	-2.245523e-03	-1.193035e-03
-9.000000e-01	-8.000000e-01	 4.509753e-02	 1.132791e-01	-1.012675e-04	-1.405707e-04	-2.245523e-03	-1.240923e-03
-9.000000e-01	-7.000000e-01	 4.255630e-02	 1.055035e-01	-9.556116e-05	-1.354957e-04	-2.245523e-03	-1.284277e-03
-9.000000e-01	-6.000000e-01	 4.030365e-02	 9.876784e-02	-9.050277e-05	-1.307359e-04	-2.245523e-03	-1.323668e-03
-9.000000e-01	-5.000000e-01	 3.829248e-02	 9.287699e-02	-8.598664e-05	-1.263270e-04	-2.245523e-03	-1.360154e-03
-9.000000e-01	-4.000000e-01	 3.648026e-02	 8.766186e-02	-8.191727e-05	-1.221943e-04	-2.245523e-03	-1.393928e-03
-9.000000e-01	-3.000000e-01	 3.484273e-02	 8.302907e-02	-7.824015e-05	-1.183275e-04	-2.245523e-03	-1.425133e-03
-9.000000e-01	-2.000000e-01	 3.335110e-02	 7.886994e-02	-7.489065e-05	-1.146733e-04	-2.245523e-03	-1.453954e-03
-9.000000e-01	-1.000000e-01	 3.204162e-02	 7.531976e-02	-7.195019e-05	-1.114812e-04	-2.245523e-03	-1.480106e-03
-9.000000e-01	 0.000000e+00	 3.080132e-02	 7.196081e-02	-6.916507e-05	-1.083070e-04	-2.245523e-03	-1.505083e-03
