-1.000000e+00	-1.000000e+00	 3.999477e-02	 9.009113e-02	-9.953565e-05	-1.385980e-04	-2.488717e-03	-1.538420e-03
-1.000000e+00	-9.600000e-01	 3.907701e-02	 8.764751e-02	-9.725161e-05	-1.360632e-04	-2.488717e-03	-1.552390e-03
-1.000000e+00	-9.200000e-01	 3.820043e-02	 8.533769e-02	-9.507004e-05	-1.336177e-04	-2.488717e-03	-1.565752e-03
-1.000000e+00	-8.800000e-01	 3.736231e-02	 8.315082e-02	-9.298420e-05	-1.312654e-04	-2.488717e-03	-1.578642e-03
-1.000000e+00	-8.400000e-01	 3.656018e-02	 8.107732e-02	-9.098792e-05	-1.293329e-04	-2.488717e-03	-1.595180e-03
-1.000000e+00	-8.000000e-01	 3.579176e-02	 7.910832e-02	-8.907555e-05	-1.271235e-04	-2.488717e-03	-1.606955e-03
-1.000000e+00	-7.600000e-01	 3.505499e-02	 7.723583e-02	-8.724192e-05	-1.249955e-04	-2.488717e-03	-1.618361e-03
-1.000000e+00	-7.200000e-01	 3.434793e-02	 7.545299e-02	-8.548226e-05	-1.229440e-04	-2.488717e-03	-1.629412e-03
-1.000000e+00	-6.800000e-01	 3.366883e-02	 7.375332e-02	-8.379217e-05	-1.209623e-04	-2.488717e-03	-1.640093e-03
-1.000000e+00	-6.400000e-01	 3.301607e-02	 7.213090e-02	-8.216763e-05	-1.190439e-04	-2.488717e-03	-1.650387e-03
-1.000000e+00	-6.000000e-01	 3.238813e-02	 7.058041e-02	-8.060487e-05	-1.171913e-04	-2.488717e-03	-1.660394e-03
-1.000000e+00	-5.600000e-01	 3.178363e-02	 6.909714e-02	-7.910045e-05	-1.154014e-04	-2.488717e-03	-1.670133e-03
-1.000000e+00	-5.200000e-01	 3.120129e-02	 6.767667e-02	-7.765116e-05	-1.136662e-04	-2.488717e-03	-1.679548e-03
-1.000000e+00	-4.800000e-01	 3.063990e-02	 6.631501e-02	-7.625403e-05	-1.119895e-04	-2.488717e-03	-1.688751e-03
-1.000000e+00	-4.400000e-01	 3.009836e-02	 6.500844e-02	-7.490628e-05	-1.103738e-04	-2.488717e-03	-1.697838e-03
-1.000000e+00	-4.000000e-01	 2.957562e-02	 6.375375e-02	-7.360534e-05	-1.088080e-04	-2.488717e-03	-1.706692e-03
-1.000000e+00	-3.600000e-01	 2.907074e-02	 6.254792e-02	-7.234882e-05	-1.072918e-04	-2.488717e-03	-1.715353e-03
-1.000000e+00	-3.200000e-01	 2.858280e-02	 6.138824e-02	-7.113448e-05	-1.058219e-04	-2.488717e-03	-1.723814e-03
-1.000000e+00	-2.800000e-01	 2.811097e-02	 6.027206e-02	-6.996023e-05	-1.043976e-04	-2.488717e-03	-1.732107e-03
-1.000000e+00	-2.400000e-01	 2.765447e-02	 5.919670e-02	-6.882412e-05	-1.030122e-04	-2.488717e-03	-1.740168e-03
-1.000000e+00	-2.000000e-01	 2.721255e-02	 5.816001e-02	-6.772432e-05	-1.016632e-04	-2.488717e-03	-1.747991e-03
-1.000000e+00	-1.600000e-01	 2.678454e-02	 5.716005e-02	-6.665912e-05	-1.003508e-04	-2.488717e-03	-1.755611e-03
-1.000000e+00	-1.200000e-01	 2.636978e-02	 5.619484e-02	-6.562691e-05	-9.907075e-05	-2.488717e-03	-1.762987e-03
-1.000000e+00	-8.000000e-02	 2.596767e-02	 5.526235e-02	-6.462617e-05	-9.782713e-05	-2.488717e-03	-1.770231e-03
-1.000000e+00	-4.000000e-02	 2.557764e-02	 5.436110e-02	-6.365550e-05	-9.661650e-05	-2.488717e-03	-1.777309e-03
-1.000000e+00	 0.000000e+00	 2.519916e-02	 5.348955e-02	-6.271355e-05	-9.543656e-05	-2.488717e-03	-1.784210e-03
-1.000000e+00	 4.000000e-02	 2.483171e-02	 5.264616e-02	-6.179908e-05	-9.428109e-05	-2.488717e-03	-1.790844e-03
-1.000000e+00	 8.000000e-02	 2.447482e-02	 5.182966e-02	-6.091089e-05	-9.315120e-05	-2.488717e-03	-1.797257e-03
-1.000000e+00	 1.200000e-01	 2.412805e-02	 5.103878e-02	-6.004787e-05	-9.206119e-05	-2.488717e-03	-1.803750e-03
-1.000000e+00	 1.600000e-01	 2.379096e-02	 5.027212e-02	-5.920896e-05	-9.100785e-05	-2.488717e-03	-1.810305e-03
