2.511886e-01	6.309573e+00	7.516837e-03	1.527443e+00	1.527443e+00	1.762090e-03	5.919374e-01	5.919374e-01	6.931936e-04	7.741366e-01	7.741366e-01
2.511886e-01	1.000000e+01	7.203284e-03	1.065648e+00	1.065648e+00	1.686817e-03	5.919374e-01	5.919374e-01	6.839203e-04	7.741366e-01	7.741366e-01

3.981072e-01	1.000000e-01	1.120335e-02	1.065648e+00	1.065648e+00	2.654469e-03	5.919374e-01	5.919374e-01	6.214329e-04	7.741366e-01	7.741366e-01
3.981072e-01	1.584893e-01	1.061178e-02	1.065648e+00	1.065648e+00	2.511215e-03	5.919374e-01	5.919374e-01	6.494235e-04	8.676383e-01	8.676383e-01
3.981072e-01	2.511886e-01	1.003282e-02	1.649731e+00	1.649731e+00	2.371203e-03	9.813263e-01	9.813263e-01	6.658745e-04	8.676383e-01	8.676383e-01
3.981072e-01	3.981072e-01	9.488914e-03	1.828572e+00	1.828572e+00	2.239893e-03	9.813263e-01	9.813263e-01	6.746503e-04	8.676383e-01	8.676383e-01
3.981072e-01	6.309573e-01	8.994358e-03	1.828572e+00	1.828572e+00	2.120554e-03	9.813263e-01	9.813263e-01	6.780607e-04	8.676383e-01	8.676383e-01
3.981072e-01	1.000000e+00	8.543667e-03	1.828572e+00	1.828572e+00	2.011878e-03	9.813263e-01	9.813263e-01	6.774936e-04	2.434302e-01	2.434302e-01
3.981072e-01	1.584893e+00	8.131184e-03	4.723610e-01	4.723610e-01	1.912492e-03	7.718597e-02	7.718597e-02	6.738445e-04	2.434302e-01	2.434302e-01
3.981072e-01	2.511886e+00	7.753708e-03	5.158066e-01	5.158066e-01	1.821619e-03	7.718597e-02	7.718597e-02	6.683180e-04	2.434302e-01	2.434302e-01
3.981072e-01	3.981072e+00	7.405968e-03	5.158066e-01	5.158066e-01	1.737979e-03	7.718597e-02	7.718597e-02	6.613828e-04	2.434302e-01	2.434302e-01
3.981072e-01	6.309573e+00	7.085828e-03	5.158066e-01	5.158066e-01	1.661054e-03	7.718597e-02	7.718597e-02	6.534465e-04	6.070085e-01	6.070085e-01
3.981072e-01	1.000000e+01	6.790254e-03	1.513610e+00	1.513610e+00	1.590097e-03	7.423880e-01	7.423880e-01	6.447049e-04	6.070085e-01	6.070085e-01

6.309573e-01	1.000000e-01	1.060010e-02	1.781306e+00	1.781306e+00	2.511538e-03	7.423880e-01	7.423880e-01	5.879716e-04	6.070085e-01	6.070085e-01
6.309573e-01	1.584893e-01	1.004038e-02	1.781306e+00	1.781306e+00	2.375997e-03	7.423880e-01	7.423880e-01	6.144549e-04	6.070085e-01	6.070085e-01
6.309573e-01	2.511886e-01	9.492597e-03	1.781306e+00	1.781306e+00	2.243525e-03	7.423880e-01	7.423880e-01	6.300202e-04	6.939000e-01	6.939000e-01
6.309573e-01	3.981072e-01	8.977978e-03	1.961379e+00	1.961379e+00	2.119285e-03	8.624369e-01	8.624369e-01	6.383234e-04	6.939000e-01	6.939000e-01
6.309573e-01	6.309573e-01	8.510053e-03	1.557866e+00	1.557866e+00	2.006372e-03	8.624369e-01	8.624369e-01	6.415502e-04	6.939000e-01	6.939000e-01
6.309573e-01	1.000000e+00	8.083629e-03	1.557866e+00	1.557866e+00	1.903548e-03	8.624369e-01	8.624369e-01	6.410136e-04	6.939000e-01	6.939000e-01
6.309573e-01	1.584893e+00	7.693356e-03	1.557866e+00	1.557866e+00	1.809513e-03	8.624369e-01	8.624369e-01	6.375610e-04	9.689642e-01	9.689642e-01
6.309573e-01	2.511886e+00	7.336206e-03	3.913043e-01	3.913043e-01	1.723533e-03	8.472913e-02	8.472913e-02	6.323320e-04	9.689642e-01	9.689642e-01
6.309573e-01	3.981072e+00	7.007190e-03	5.974848e-01	5.974848e-01	1.644397e-03	8.472913e-02	8.472913e-02	6.257703e-04	9.689642e-01	9.689642e-01
6.309573e-01	6.309573e+00	6.704288e-03	5.974848e-01	5.974848e-01	1.571613e-03	8.472913e-02	8.472913e-02	6.182613e-04	9.689642e-01	9.689642e-01
6.309573e-01	1.000000e+01	6.424629e-03	5.974848e-01	5.974848e-01	1.504477e-03	8.472913e-02	8.472913e-02	6.099904e-04	1.713468e-01	1.713468e-01

1.000000e+00	1.000000e-01	1.006180e-02	9.815929e-01	9.815929e-01	2.383994e-03	3.408012e-01	3.408012e-01	5.581126e-04	1.713468e-01	1.713468e-01
1.000000e+00	1.584893e-01	9.530501e-03	9.012742e-01	9.012742e-01	2.255337e-03	3.408012e-01	3.408012e-01	5.832510e-04	1.713468e-01	1.713468e-01
1.000000e+00	2.511886e-01	9.010534e-03	9.012742e-01	9.012742e-01	2.129592e-03	3.408012e-01	3.408012e-01	5.980258e-04	1.713468e-01	1.713468e-01
1.000000e+00	3.981072e-01	8.522049e-03	9.012742e-01	9.012742e-01	2.011661e-03	3.408012e-01	3.408012e-01	6.059074e-04	2.202452e-01	2.202452e-01
1.000000e+00	6.309573e-01	8.077886e-03	1.866211e+00	1.866211e+00	1.904482e-03	9.840925e-01	9.840925e-01	6.089703e-04	2.202452e-01	2.202452e-01
1.000000e+00	1.000000e+00	7.673117e-03	2.253878e+00	2.253878e+00	1.806880e-03	9.840925e-01	9.840925e-01	6.084609e-04	2.202452e-01	2.202452e-01
1.000000e+00	1.584893e+00	7.302664e-03	2.253878e+00	2.253878e+00	1.717620e-03	9.840925e-01	9.840925e-01	6.051837e-04	2.202452e-01	2.202452e-01
1.000000e+00	2.511886e+00	6.963651e-03	2.253878e+00	2.253878e+00	1.636007e-03	9.840925e-01	9.840925e-01	6.002203e-04	1.917539e-01	1.917539e-01
1.000000e+00	3.981072e+00	6.651344e-03	1.449192e+00	1.449192e+00	1.560889e-03	4.476350e-01	4.476350e-01	5.939918e-04	1.917539e-01	1.917539e-01
1.000000e+00	6.309573e+00	6.363823e-03	1.411610e+00	1.411610e+00	1.491802e-03	4.476350e-01	4.476350e-01	5.868641e-04	1.917539e-01	1.917539e-01
