-1.000000e+00	-1.000000e+00	 1.337035e-02	 1.486547e-02	 9.794299e-04	 8.157116e-04	 7.325386e-02	 5.487291e-02
-1.000000e+00	-9.600000e-01	 1.315658e-02	 1.474631e-02	 9.637704e-04	 8.145985e-04	 7.325386e-02	 5.524083e-02
-1.000000e+00	-9.200000e-01	 1.294954e-02	 1.462807e-02	 9.486038e-04	 8.132278e-04	 7.325386e-02	 5.559366e-02
-1.000000e+00	-8.800000e-01	 1.274891e-02	 1.451156e-02	 9.339072e-04	 8.116336e-04	 7.325386e-02	 5.593014e-02
-1.000000e+00	-8.400000e-01	 1.255441e-02	 1.439617e-02	 9.196590e-04	 8.098331e-04	 7.325386e-02	 5.625337e-02
-1.000000e+00	-8.000000e-01	 1.236575e-02	 1.428188e-02	 9.058390e-04	 8.078397e-04	 7.325386e-02	 5.656396e-02
-1.000000e+00	-7.600000e-01	 1.218268e-02	 1.416889e-02	 8.924282e-04	 8.056799e-04	 7.325386e-02	 5.686258e-02
-1.000000e+00	-7.200000e-01	 1.200495e-02	 1.405726e-02	 8.794087e-04	 8.033756e-04	 7.325386e-02	 5.715021e-02
-1.000000e+00	-6.800000e-01	 1.183233e-02	 1.394701e-02	 8.667637e-04	 8.009290e-04	 7.325386e-02	 5.742657e-02
-1.000000e+00	-6.400000e-01	 1.166460e-02	 1.383811e-02	 8.544771e-04	 7.983543e-04	 7.325386e-02	 5.769244e-02
-1.000000e+00	-6.000000e-01	 1.150156e-02	 1.373051e-02	 8.425340e-04	 7.956711e-04	 7.325386e-02	 5.794914e-02
-1.000000e+00	-5.600000e-01	 1.134302e-02	 1.362414e-02	 8.309201e-04	 7.928859e-04	 7.325386e-02	 5.819713e-02
-1.000000e+00	-5.200000e-01	 1.118879e-02	 1.351895e-02	 8.196221e-04	 7.900113e-04	 7.325386e-02	 5.843732e-02
-1.000000e+00	-4.800000e-01	 1.103870e-02	 1.341510e-02	 8.086272e-04	 7.870502e-04	 7.325386e-02	 5.866899e-02
-1.000000e+00	-4.400000e-01	 1.089258e-02	 1.331253e-02	 7.979233e-04	 7.840223e-04	 7.325386e-02	 5.889355e-02
-1.000000e+00	-4.000000e-01	 1.075027e-02	 1.321124e-02	 7.874992e-04	 7.809314e-04	 7.325386e-02	 5.911115e-02
-1.000000e+00	-3.600000e-01	 1.061164e-02	 1.311120e-02	 7.773439e-04	 7.777974e-04	 7.325386e-02	 5.932314e-02
-1.000000e+00	-3.200000e-01	 1.047654e-02	 1.301239e-02	 7.674471e-04	 7.746185e-04	 7.325386e-02	 5.952931e-02
-1.000000e+00	-2.800000e-01	 1.034484e-02	 1.291479e-02	 7.577992e-04	 7.714005e-04	 7.325386e-02	 5.973001e-02
-1.000000e+00	-2.400000e-01	 1.021640e-02	 1.281843e-02	 7.483909e-04	 7.681439e-04	 7.325386e-02	 5.992494e-02
-1.000000e+00	-2.000000e-01	 1.009112e-02	 1.272331e-02	 7.392133e-04	 7.648521e-04	 7.325386e-02	 6.011426e-02
-1.000000e+00	-1.600000e-01	 9.968868e-03	 1.263079e-02	 7.302581e-04	 7.615273e-04	 7.325386e-02	 6.029133e-02
-1.000000e+00	-1.200000e-01	 9.849546e-03	 1.253844e-02	 7.215173e-04	 7.581748e-04	 7.325386e-02	 6.046803e-02
