1.519911e+01	-5.392032e-02	-1.106361e-02	2.059641e-02	1.351459e-03
1.747528e+01	-5.704123e-02	-1.117579e-02	1.900653e-02	1.084185e-03
2.009233e+01	-5.981251e-02	-1.126646e-02	1.748244e-02	8.640565e-04
2.310130e+01	-6.251175e-02	-1.134842e-02	1.603197e-02	6.845560e-04
2.656088e+01	-6.505893e-02	-1.142570e-02	1.466057e-02	5.394747e-04
3.053856e+01	-6.746070e-02	-1.150191e-02	1.337161e-02	4.231298e-04
3.511192e+01	-6.971315e-02	-1.157892e-02	1.216661e-02	3.304760e-04
4.037017e+01	-7.183932e-02	-1.165688e-02	1.104558e-02	2.571420e-04
4.641589e+01	-7.381570e-02	-1.173566e-02	1.000724e-02	1.994140e-04
5.336699e+01	-7.565956e-02	-1.181321e-02	9.049329e-03	1.541888e-04
6.135907e+01	-7.738465e-02	-1.189091e-02	8.168804e-03	1.189083e-04
7.054802e+01	-7.899297e-02	-1.196729e-02	7.362066e-03	9.148822e-05
8.111308e+01	-8.047463e-02	-1.203971e-02	6.625126e-03	7.024735e-05
9.326033e+01	-8.186146e-02	-1.210880e-02	5.953763e-03	5.384073e-05
1.072267e+02	-8.314930e-02	-1.217513e-02	5.343640e-03	4.120037e-05
1.232847e+02	-8.434638e-02	-1.223651e-02	4.790410e-03	3.148348e-05
1.417474e+02	-8.544321e-02	-1.229384e-02	4.289786e-03	2.402861e-05
1.629751e+02	-8.645964e-02	-1.234652e-02	3.837607e-03	1.831906e-05
1.873817e+02	-8.740273e-02	-1.239510e-02	3.429878e-03	1.395287e-05
2.154435e+02	-8.826266e-02	-1.243932e-02	3.062799e-03	1.061841e-05
2.477076e+02	-8.906808e-02	-1.247920e-02	2.732787e-03	8.074870e-06
2.848036e+02	-8.978169e-02	-1.251569e-02	2.436487e-03	6.136637e-06
3.274549e+02	-9.045016e-02	-1.254847e-02	2.170776e-03	4.660993e-06
3.764936e+02	-9.106566e-02	-1.257824e-02	1.932760e-03	3.538424e-06
4.328761e+02	-9.162879e-02	-1.260469e-02	1.719770e-03	2.685042e-06
4.977024e+02	-9.213383e-02	-1.262197e-02	1.529357e-03	2.036692e-06
5.722368e+02	-9.261453e-02	-1.264281e-02	1.359277e-03	1.544377e-06
6.579332e+02	-9.303389e-02	-1.266185e-02	1.207484e-03	1.170719e-06
7.564633e+02	-9.341998e-02	-1.267732e-02	1.072115e-03	8.872370e-07
8.697490e+02	-9.381307e-02	-1.269153e-02	9.514787e-04	6.722452e-07
1.000000e+03	-9.413004e-02	-1.270525e-02	8.440442e-04	5.092478e-07
