 4.000000e-02	 6.039712e-05
 1.200000e-01	 1.849562e-04
 2.000000e-01	 3.210885e-04
 2.800000e-01	 4.752483e-04
 3.600000e-01	 6.516875e-04
 4.400000e-01	 8.512464e-04
 5.200000e-01	 1.071537e-03
 6.000000e-01	 1.307242e-03
 6.800000e-01	 1.551019e-03
 7.600000e-01	 1.794261e-03
 8.400000e-01	 2.028019e-03
 9.200000e-01	 2.243967e-03
 1.000000e+00	 2.434985e-03
 1.080000e+00	 2.595806e-03
 1.160000e+00	 2.722607e-03
 1.240000e+00	 2.813716e-03
 1.320000e+00	 2.869093e-03
 1.400000e+00	 2.890167e-03
 1.480000e+00	 2.879458e-03
 1.560000e+00	 2.840285e-03
 1.640000e+00	 2.776461e-03
 1.720000e+00	 2.691953e-03
 1.800000e+00	 2.590751e-03
 1.880000e+00	 2.476794e-03
 1.960000e+00	 2.353724e-03
 2.040000e+00	 2.224814e-03
 2.120000e+00	 2.092910e-03
 2.200000e+00	 1.960327e-03
 2.280000e+00	 1.829236e-03
 2.360000e+00	 1.700985e-03
 2.440000e+00	 1.576693e-03
 2.520000e+00	 1.457337e-03
 2.600000e+00	 1.343623e-03
 2.680000e+00	 1.236015e-03
 2.760000e+00	 1.134787e-03
 2.840000e+00	 1.040047e-03
 2.920000e+00	 9.517689e-04
 3.000000e+00	 8.698365e-04
 3.080000e+00	 7.940519e-04
 3.160000e+00	 7.241621e-04
 3.240000e+00	 6.598705e-04
 3.320000e+00	 6.008405e-04
 3.400000e+00	 5.467432e-04
 3.480000e+00	 4.972509e-04
 3.560000e+00	 4.520382e-04
 3.640000e+00	 4.107891e-04
 3.720000e+00	 3.731981e-04
 3.800000e+00	 3.389740e-04
 3.880000e+00	 3.078410e-04
 3.960000e+00	 2.795418e-04
 4.040000e+00	 2.538367e-04
 4.120000e+00	 2.304981e-04
 4.200000e+00	 2.093158e-04
 4.280000e+00	 1.900956e-04
 4.360000e+00	 1.726589e-04
 4.440000e+00	 1.568425e-04
 4.520000e+00	 1.424968e-04
 4.600000e+00	 1.294848e-04
 4.680000e+00	 1.176811e-04
 4.760000e+00	 1.069721e-04
 4.840000e+00	 9.725499e-05
 4.920000e+00	 8.843647e-05
 5.000000e+00	 8.043202e-05
 5.080000e+00	 7.316519e-05
 5.160000e+00	 6.656710e-05
 5.240000e+00	 6.057944e-05
 5.320000e+00	 5.514513e-05
 5.400000e+00	 5.021015e-05
 5.480000e+00	 4.572623e-05
 5.560000e+00	 4.165001e-05
 5.640000e+00	 3.794256e-05
 5.720000e+00	 3.456911e-05
 5.800000e+00	 3.150096e-05
 5.880000e+00	 2.871123e-05
 5.960000e+00	 2.617312e-05
 6.040000e+00	 2.386260e-05
 6.120000e+00	 2.175814e-05
 6.200000e+00	 1.984040e-05
 6.280000e+00	 1.809248e-05
 6.360000e+00	 1.650043e-05
 6.440000e+00	 1.505018e-05
 6.520000e+00	 1.372795e-05
 6.600000e+00	 1.252207e-05
 6.680000e+00	 1.142182e-05
 6.760000e+00	 1.041772e-05
 6.840000e+00	 9.502006e-06
 6.920000e+00	 8.666701e-06
 7.000000e+00	 7.905534e-06
 7.080000e+00	 7.209535e-06
 7.160000e+00	 6.573912e-06
 7.240000e+00	 5.993528e-06
 7.320000e+00	 5.463859e-06
 7.400000e+00	 4.980331e-06
 7.480000e+00	 4.538792e-06
 7.560000e+00	 4.135491e-06
 7.640000e+00	 3.767107e-06
 7.720000e+00	 3.430850e-06
 7.800000e+00	 3.123888e-06
 7.880000e+00	 2.843614e-06
