 1.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
 6.309573e-01	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00	 0.000000e+00
 3.981072e-01	 6.717171e-02	 7.511694e-02	 1.407786e-01	 4.502356e-02	 5.516136e-02	 1.328034e-01
 2.511886e-01	 8.276145e-02	 1.794045e-01	 3.850067e-01	 5.830478e-02	 1.665643e-01	 3.664490e-01
 1.584893e-01	 7.900724e-02	 1.843472e-01	 3.295660e-01	 5.932854e-02	 1.631373e-01	 2.987310e-01
 1.000000e-01	 6.359089e-02	 1.173767e-01	 1.633107e-01	 4.308384e-02	 9.156430e-02	 1.328149e-01
 6.309573e-02	 4.173018e-02	 6.273984e-02	 8.221910e-02	 1.784289e-02	 4.239610e-02	 6.329579e-02
 3.981072e-02	 1.606654e-02	 3.136915e-02	 4.491540e-02	 1.801322e-03	 1.834847e-02	 3.342618e-02
 2.511886e-02	 3.759758e-03	 1.506317e-02	 2.580577e-02	-2.073186e-03	 7.608667e-03	 1.879448e-02
 1.584893e-02	 3.348690e-04	 6.824157e-03	 1.566212e-02	-3.964902e-03	 2.873198e-03	 1.162770e-02
 1.000000e-02	-1.850365e-03	 2.670159e-03	 1.067792e-02	-4.432683e-03	 7.291061e-04	 8.187295e-03
 6.309573e-03	-4.396922e-03	 5.804807e-04	 7.599201e-03	-5.314621e-03	-2.545345e-04	 6.072412e-03
 3.981072e-03	-5.248418e-03	-4.392517e-04	 5.657522e-03	-5.273976e-03	-6.893802e-04	 4.722648e-03
 2.511886e-03	-5.236299e-03	-8.967005e-04	 4.330811e-03	-4.796225e-03	-8.620384e-04	 3.716091e-03
 1.584893e-03	-4.799693e-03	-1.056029e-03	 3.362434e-03	-4.200286e-03	-8.990650e-04	 2.927289e-03
 1.000000e-03	-4.185826e-03	-1.057665e-03	 2.627438e-03	-3.653725e-03	-8.658273e-04	 2.299279e-03
 6.309573e-04	-3.524137e-03	-9.798466e-04	 2.048394e-03	-3.064612e-03	-7.931004e-04	 1.800387e-03
 3.981072e-04	-2.905131e-03	-8.666517e-04	 1.609734e-03	-2.524783e-03	-7.079147e-04	 1.431199e-03
 2.511886e-04	-2.355542e-03	-7.428828e-04	 1.273123e-03	-2.035898e-03	-6.124451e-04	 1.136248e-03
 1.584893e-04	-1.916980e-03	-6.225851e-04	 1.004592e-03	-1.649547e-03	-5.195538e-04	 9.029311e-04
 1.000000e-04	-1.546119e-03	-5.126135e-04	 7.894709e-04	-1.326519e-03	-4.316094e-04	 7.094011e-04
