-4.9077500e-03 -2.5308500e-03 3.9140500e-04 5.4165500e-04 -2.0066200e-03 -4.9077500e-03 -2.5789500e-03
-4.9520000e-03 -2.5737000e-03 3.8862000e-04 5.5852000e-04 -2.0787000e-03 -4.9520000e-03 -2.4388000e-03
-5.0112187e-03 -2.6320489e-03 3.7928418e-04 5.7507513e-04 -2.1738050e-03 -5.0112187e-03 -2.0739203e-03
-5.0693822e-03 -2.6899512e-03 3.6745207e-04 5.8888947e-04 -2.2668602e-03 -5.0693822e-03 -1.6165009e-03
-5.1296300e-03 -2.7503154e-03 3.5345828e-04 6.0160262e-04 -2.3630180e-03 -5.1296300e-03 -1.0780544e-03
-5.1849000e-03 -2.8063000e-03 3.3774499e-04 6.1065500e-04 -2.4508300e-03 -5.1849000e-03 -4.6071025e-04
-5.2445662e-03 -2.8669544e-03 3.1970897e-04 6.1938932e-04 -2.5454365e-03 -5.2445662e-03 2.5504211e-04
-5.3030203e-03 -2.9268162e-03 2.9977338e-04 6.2563870e-04 -2.6376470e-03 -5.3030203e-03 1.0662506e-03
-5.3634079e-03 -2.9888991e-03 2.7779442e-04 6.3069724e-04 -2.7325725e-03 -5.3634079e-03 1.9807466e-03
-5.4187000e-03 -3.0459000e-03 2.5677000e-04 6.3442000e-04 -2.8192700e-03 -5.4187000e-03 2.8678000e-03
-5.4781000e-03 -3.1075500e-03 2.3196499e-04 6.3623500e-04 -2.9119401e-03 -5.4781000e-03 3.9597006e-03
-5.5362446e-03 -3.1678970e-03 2.0768426e-04 6.3801164e-04 -3.0026514e-03 -5.5362446e-03 5.0285226e-03
-5.5959446e-03 -3.2301747e-03 1.8072583e-04 6.3786783e-04 -3.0952827e-03 -5.5959446e-03 6.2724600e-03
-5.6506196e-03 -3.2872165e-03 1.5599666e-04 6.3769742e-04 -3.1801069e-03 -5.6506196e-03 7.4145747e-03
-5.7090554e-03 -3.3485060e-03 1.2790385e-04 6.3596518e-04 -3.2704568e-03 -5.7090554e-03 8.7716432e-03
-5.7662332e-03 -3.4084894e-03 1.0034679e-04 6.3420583e-04 -3.3588487e-03 -5.7662332e-03 1.0105162e-02
-5.8247500e-03 -3.4701000e-03 7.0852001e-05 6.3124200e-04 -3.4490358e-03 -5.8247500e-03 1.1592500e-02
-5.8783000e-03 -3.5265000e-03 4.3751000e-05 6.2843100e-04 -3.5315446e-03 -5.8783000e-03 1.2964000e-02
-4.8800500e-03 -2.3815000e-03 3.0408000e-04 2.5536600e-04 -1.6170400e-03 -4.8800500e-03 4.3516888e-04
-4.8957000e-03 -2.3933000e-03 3.3893000e-04 3.0281200e-04 -1.6594000e-03 -4.8957000e-03 -6.2166000e-08
-4.9134000e-03 -2.4083500e-03 3.6612000e-04 3.4304200e-04 -1.7030900e-03 -4.9134000e-03 -3.5314611e-04
-4.9278620e-03 -2.4206468e-03 3.8833587e-04 3.7591234e-04 -1.7387874e-03 -4.9278620e-03 -6.4163698e-04
-4.9524253e-03 -2.4426943e-03 4.1713337e-04 4.2182402e-04 -1.7961260e-03 -4.9524253e-03 -1.0179648e-03
-4.9723969e-03 -2.4611842e-03 4.3616541e-04 4.5426642e-04 -1.8410896e-03 -4.9723969e-03 -1.2631310e-03
-5.0161000e-03 -2.5026000e-03 4.7036000e-04 5.1693500e-04 -1.9366400e-03 -5.0161000e-03 -1.6933000e-03
-5.0637104e-03 -2.5499558e-03 4.9311584e-04 5.7013261e-04 -2.0359184e-03 -5.0637104e-03 -1.9340572e-03
-5.1109500e-03 -2.5980500e-03 5.0621001e-04 6.1255902e-04 -2.1307300e-03 -5.1109500e-03 -1.9953500e-03
-5.1538686e-03 -2.6417450e-03 5.1810642e-04 6.5110461e-04 -2.2168691e-03 -5.1538686e-03 -2.0510363e-03
-5.2096962e-03 -2.6997378e-03 5.2393109e-04 6.9066854e-04 -2.3251589e-03 -5.2096962e-03 -1.9077363e-03
-5.2612962e-03 -2.7534877e-03 5.2807109e-04 7.2587354e-04 -2.4247639e-03 -5.2612962e-03 -1.7474863e-03
-5.3139000e-03 -2.8091000e-03 5.2562500e-04 7.5448500e-04 -2.5236600e-03 -5.3139000e-03 -1.4020000e-03
-5.3639000e-03 -2.8620000e-03 5.2297000e-04 7.8132000e-04 -2.6175300e-03 -5.3639000e-03 -1.0646000e-03
-5.4303670e-03 -2.9329609e-03 5.1332975e-04 8.1038570e-04 -2.7397799e-03 -5.4303670e-03 -4.1621734e-04
-5.4951435e-03 -3.0026152e-03 5.0119590e-04 8.3644446e-04 -2.8583170e-03 -5.4951435e-03 3.2440286e-04
-5.5619109e-03 -3.0747380e-03 4.8688778e-04 8.6181256e-04 -2.9801003e-03 -5.5619109e-03 1.1592976e-03
-5.6227000e-03 -3.1409000e-03 4.7088499e-04 8.8243501e-04 -3.0902265e-03 -5.6227000e-03 2.0559004e-03
-5.6881563e-03 -3.2123093e-03 4.5252630e-04 9.0361523e-04 -3.2084691e-03 -5.6881563e-03 3.0769622e-03
-5.7519355e-03 -3.2822093e-03 4.3223569e-04 9.2191043e-04 -3.3228653e-03 -5.7519355e-03 4.1973829e-03
-5.8175697e-03 -3.3543279e-03 4.0989397e-04 9.3934302e-04 -3.4400776e-03 -5.8175697e-03 5.4376490e-03
-5.8775000e-03 -3.4203000e-03 3.8854000e-04 9.5435000e-04 -3.5467700e-03 -5.8775000e-03 6.6271000e-03
-5.9414000e-03 -3.4910000e-03 3.6347499e-04 9.6829501e-04 -3.6598701e-03 -5.9414000e-03 8.0547008e-03
-6.0039495e-03 -3.5602057e-03 3.3893975e-04 9.8194527e-04 -3.7705796e-03 -6.0039495e-03 9.4521275e-03
-6.0676409e-03 -3.6309733e-03 3.1186450e-04 9.9405037e-04 -3.8826890e-03 -6.0676409e-03 1.1043201e-02
-6.1259609e-03 -3.6957785e-03 2.8703119e-04 1.0050990e-03 -3.9853312e-03 -6.1259609e-03 1.2503425e-02
-6.1878751e-03 -3.7648042e-03 2.5902253e-04 1.0155106e-03 -4.0938203e-03 -6.1878751e-03 1.4209775e-02
-6.2484390e-03 -3.8323339e-03 2.3155594e-04 1.0256401e-03 -4.1999232e-03 -6.2484390e-03 1.5885440e-02
-6.3099500e-03 -3.9011500e-03 2.0235500e-04 1.0350050e-03 -4.3074400e-03 -6.3099500e-03 1.7729000e-02
-6.3662000e-03 -3.9641000e-03 1.7554000e-04 1.0434900e-03 -4.4057400e-03 -6.3662000e-03 1.9427000e-02
-5.1695500e-03 -2.5295000e-03 4.1573500e-04 3.4769751e-04 -1.8862350e-03 -5.1695500e-03 4.2967621e-04
-5.1866000e-03 -2.5461000e-03 4.5558000e-04 4.0542900e-04 -1.9432900e-03 -5.1866000e-03 -6.7494000e-08
-5.2062500e-03 -2.5663500e-03 4.8641000e-04 4.5467900e-04 -2.0012850e-03 -5.2062500e-03 -3.2925378e-04
-5.2223052e-03 -2.5828955e-03 5.1159997e-04 4.9491923e-04 -2.0486704e-03 -5.2223052e-03 -5.9821881e-04
-5.2496624e-03 -2.6118518e-03 5.4408276e-04 5.5149315e-04 -2.1239802e-03 -5.2496624e-03 -9.2826218e-04
-5.2719506e-03 -2.6357296e-03 5.6548749e-04 5.9172990e-04 -2.1825524e-03 -5.2719506e-03 -1.1292409e-03
-5.3208000e-03 -2.6885000e-03 6.0384000e-04 6.6998700e-04 -2.3061300e-03 -5.3208000e-03 -1.4515000e-03
-5.3733551e-03 -2.7466882e-03 6.2990115e-04 7.3832680e-04 -2.4318647e-03 -5.3733551e-03 -1.5685597e-03
-5.4252000e-03 -2.8048000e-03 6.4516501e-04 7.9415503e-04 -2.5505051e-03 -5.4252000e-03 -1.4906500e-03
-5.4723026e-03 -2.8575963e-03 6.5903266e-04 8.4487655e-04 -2.6582931e-03 -5.4723026e-03 -1.4198667e-03
-5.5333540e-03 -2.9266281e-03 6.6642449e-04 8.9873680e-04 -2.7922163e-03 -5.5333540e-03 -1.0918241e-03
-5.5897540e-03 -2.9904781e-03 6.7188449e-04 9.4695679e-04 -2.9151878e-03 -5.5897540e-03 -7.5821413e-04
-5.6468500e-03 -3.0556000e-03 6.7024500e-04 9.8790500e-04 -3.0359140e-03 -5.6468500e-03 -2.2069000e-04
-5.7011000e-03 -3.1175000e-03 6.6833000e-04 1.0264200e-03 -3.1504350e-03 -5.7011000e-03 3.0000000e-04
-5.7727133e-03 -3.1995508e-03 6.5932036e-04 1.0703157e-03 -3.2981373e-03 -5.7727133e-03 1.2073429e-03
-5.8421326e-03 -3.2795174e-03 6.4781892e-04 1.1108509e-03 -3.4405334e-03 -5.8421326e-03 2.2044572e-03
-5.9134404e-03 -3.3619434e-03 6.3417440e-04 1.1511558e-03 -3.5862865e-03 -5.9134404e-03 3.3064388e-03
-5.9778500e-03 -3.4368000e-03 6.1880999e-04 1.1854050e-03 -3.7170401e-03 -5.9778500e-03 4.4519005e-03
-6.0470454e-03 -3.5173384e-03 6.0113911e-04 1.2212384e-03 -3.8570636e-03 -6.0470454e-03 5.7439832e-03
-6.1141911e-03 -3.5956853e-03 5.8149732e-04 1.2537156e-03 -3.9918079e-03 -6.1141911e-03 7.1365980e-03
-6.1830234e-03 -3.6761824e-03 5.5986266e-04 1.2857365e-03 -4.1293863e-03 -6.1830234e-03 8.6619656e-03
-6.2457000e-03 -3.7496000e-03 5.3918000e-04 1.3140600e-03 -4.2543000e-03 -6.2457000e-03 1.0115000e-02
-6.3121500e-03 -3.8277000e-03 5.1494499e-04 1.3422750e-03 -4.3858901e-03 -6.3121500e-03 1.1832501e-02
-6.3771956e-03 -3.9041493e-03 4.9122221e-04 1.3698937e-03 -4.5146988e-03 -6.3771956e-03 1.3513700e-02
-6.4429144e-03 -3.9816515e-03 4.6515123e-04 1.3963726e-03 -4.6442365e-03 -6.4429144e-03 1.5402011e-02
-6.5030805e-03 -4.0526106e-03 4.4124100e-04 1.4205858e-03 -4.7628172e-03 -6.5030805e-03 1.7134568e-02
-6.5664978e-03 -4.1276425e-03 4.1441072e-04 1.4451529e-03 -4.8874084e-03 -6.5664978e-03 1.9135897e-02
-6.6285129e-03 -4.2010255e-03 3.8810509e-04 1.4691366e-03 -5.0092279e-03 -6.6285129e-03 2.1100354e-02
-6.6911000e-03 -4.2753000e-03 3.6030000e-04 1.4928500e-03 -5.1320050e-03 -6.6911000e-03 2.3243000e-02
-6.7483000e-03 -4.3432000e-03 3.3478000e-04 1.5144800e-03 -5.2442000e-03 -6.7483000e-03 2.5215000e-02
-5.4234500e-03 -2.6631000e-03 5.3929500e-04 4.4908401e-04 -2.1644400e-03 -5.4234500e-03 4.1691251e-04
-5.4417000e-03 -2.6850000e-03 5.8393000e-04 5.1777800e-04 -2.2370700e-03 -5.4417000e-03 -6.4898000e-08
-5.4631000e-03 -2.7107000e-03 6.1826500e-04 5.7677601e-04 -2.3099350e-03 -5.4631000e-03 -2.9911748e-04
-5.4805851e-03 -2.7316985e-03 6.4631877e-04 6.2498093e-04 -2.3694701e-03 -5.4805851e-03 -5.4346146e-04
-5.5104288e-03 -2.7678125e-03 6.8238768e-04 6.9320870e-04 -2.4633757e-03 -5.5104288e-03 -8.2048084e-04
-5.5347577e-03 -2.7972116e-03 7.0612957e-04 7.4203504e-04 -2.5359591e-03 -5.5347577e-03 -9.7290685e-04
-5.5881000e-03 -2.8615000e-03 7.4864000e-04 8.3760100e-04 -2.6882500e-03 -5.5881000e-03 -1.1797000e-03
-5.6445570e-03 -2.9304104e-03 7.7813881e-04 9.2288214e-04 -2.8407456e-03 -5.6445570e-03 -1.1693391e-03
-5.7002000e-03 -2.9983500e-03 7.9580501e-04 9.9386503e-04 -2.9833561e-03 -5.7002000e-03 -9.5178990e-04
-5.7507533e-03 -3.0600751e-03 8.1185525e-04 1.0583550e-03 -3.1129217e-03 -5.7507533e-03 -7.5414031e-04
-5.8158673e-03 -3.1396912e-03 8.2119446e-04 1.1285407e-03 -3.2723368e-03 -5.8158673e-03 -2.4486213e-04
-5.8759673e-03 -3.2131912e-03 8.2833946e-04 1.1916457e-03 -3.4185043e-03 -5.8759673e-03 2.5834776e-04
-5.9364500e-03 -3.2872500e-03 8.2796500e-04 1.2468300e-03 -3.5607100e-03 -5.9364500e-03 9.8052000e-04
-5.9939000e-03 -3.3576000e-03 8.2723000e-04 1.2988300e-03 -3.6955400e-03 -5.9939000e-03 1.6773000e-03
-6.0692824e-03 -3.4499434e-03 8.1951055e-04 1.3599187e-03 -3.8681222e-03 -6.0692824e-03 2.8301430e-03
-6.1419598e-03 -3.5393335e-03 8.0928497e-04 1.4171822e-03 -4.0336709e-03 -6.1419598e-03 4.0688056e-03
-6.2163527e-03 -3.6310732e-03 7.9696764e-04 1.4747116e-03 -4.2025685e-03 -6.2163527e-03 5.4212667e-03
-6.2831000e-03 -3.7138000e-03 7.8284499e-04 1.5246250e-03 -4.3532401e-03 -6.2831000e-03 6.7983006e-03
-6.3546464e-03 -3.8025796e-03 7.6652352e-04 1.5772964e-03 -4.5142682e-03 -6.3546464e-03 8.3417812e-03
-6.4237507e-03 -3.8884551e-03 7.4822219e-04 1.6260796e-03 -4.6685257e-03 -6.4237507e-03 9.9849833e-03
-6.4943587e-03 -3.9763523e-03 7.2800833e-04 1.6748510e-03 -4.8255636e-03 -6.4943587e-03 1.1771841e-02
-6.5585000e-03 -4.0563000e-03 7.0865000e-04 1.7184500e-03 -4.9678400e-03 -6.5585000e-03 1.3466000e-02
-6.6260500e-03 -4.1407000e-03 6.8595999e-04 1.7629600e-03 -5.1168701e-03 -6.6260500e-03 1.5446001e-02
-6.6921723e-03 -4.2233162e-03 6.6374956e-04 1.8065293e-03 -5.2627502e-03 -6.6921723e-03 1.7384152e-02
-6.7585722e-03 -4.3065683e-03 6.3940638e-04 1.8494388e-03 -5.4087478e-03 -6.7585722e-03 1.9539115e-02
-6.8193537e-03 -4.3827818e-03 6.1708196e-04 1.8887006e-03 -5.5423818e-03 -6.8193537e-03 2.1515933e-02
-6.8829401e-03 -4.4627849e-03 5.9214180e-04 1.9293737e-03 -5.6819837e-03 -6.8829401e-03 2.3780194e-02
-6.9451003e-03 -4.5410053e-03 5.6769373e-04 1.9691176e-03 -5.8184460e-03 -6.9451003e-03 2.6001999e-02
-7.0074000e-03 -4.6197500e-03 5.4198500e-04 2.0090850e-03 -5.9555000e-03 -7.0074000e-03 2.8409000e-02
-7.0643000e-03 -4.6917000e-03 5.1840000e-04 2.0456000e-03 -6.0807000e-03 -7.0643000e-03 3.0623000e-02
-5.7023500e-03 -2.8157500e-03 7.0905500e-04 5.8727801e-04 -2.5248150e-03 -5.7023500e-03 3.9286588e-04
-5.7220000e-03 -2.8447000e-03 7.5939000e-04 6.7064600e-04 -2.6177400e-03 -5.7220000e-03 -5.8168000e-08
-5.7452000e-03 -2.8776500e-03 7.9791000e-04 7.4284751e-04 -2.7099600e-03 -5.7452000e-03 -2.5493411e-04
-5.7641558e-03 -2.9045721e-03 8.2938317e-04 8.0184049e-04 -2.7853093e-03 -5.7641558e-03 -4.6318311e-04
-5.7966983e-03 -2.9497979e-03 8.6977189e-04 8.8599850e-04 -2.9030065e-03 -5.7966983e-03 -6.6733941e-04
-5.8231832e-03 -2.9862077e-03 8.9635956e-04 9.4664413e-04 -2.9934809e-03 -5.8231832e-03 -7.5507852e-04
-5.8811000e-03 -3.0652000e-03 9.4400000e-04 1.0661700e-03 -3.1824800e-03 -5.8811000e-03 -8.1119000e-04
-5.9415462e-03 -3.1474437e-03 9.7787836e-04 1.1749787e-03 -3.3687778e-03 -5.9415462e-03 -6.3915315e-04
-6.0007500e-03 -3.2273000e-03 9.9873501e-04 1.2671600e-03 -3.5412951e-03 -6.0007500e-03 -2.4836981e-04
-6.0545384e-03 -3.2998518e-03 1.0176839e-03 1.3509094e-03 -3.6980319e-03 -6.0545384e-03 1.0666788e-04
-6.1233958e-03 -3.3921109e-03 1.0298156e-03 1.4440963e-03 -3.8889975e-03 -6.1233958e-03 8.3617575e-04
-6.1868958e-03 -3.4771109e-03 1.0394156e-03 1.5281963e-03 -4.0638375e-03 -6.1868958e-03 1.5449356e-03
-6.2503500e-03 -3.5616500e-03 1.0411000e-03 1.6035700e-03 -4.2323750e-03 -6.2503500e-03 2.4874500e-03
-6.3106000e-03 -3.6419000e-03 1.0423000e-03 1.6747000e-03 -4.3920900e-03 -6.3106000e-03 3.3942000e-03
-6.3889542e-03 -3.7461306e-03 1.0367913e-03 1.7601358e-03 -4.5949628e-03 -6.3889542e-03 4.8363228e-03
-6.4640699e-03 -3.8463770e-03 1.0287702e-03 1.8410565e-03 -4.7886522e-03 -6.4640699e-03 6.3579764e-03
-6.5406748e-03 -3.9488274e-03 1.0187580e-03 1.9229236e-03 -4.9856480e-03 -6.5406748e-03 8.0028286e-03
-6.6088500e-03 -4.0404000e-03 1.0067650e-03 1.9948700e-03 -5.1602501e-03 -6.6088500e-03 9.6482507e-03
-6.6817218e-03 -4.1383712e-03 9.9275340e-04 2.0711964e-03 -5.3464496e-03 -6.6817218e-03 1.1482197e-02
-6.7516831e-03 -4.2325098e-03 9.7674739e-04 2.1428409e-03 -5.5240153e-03 -6.7516831e-03 1.3412712e-02
-6.8229315e-03 -4.3285119e-03 9.5896806e-04 2.2150843e-03 -5.7042531e-03 -6.8229315e-03 1.5497822e-02
-6.8875000e-03 -4.4156000e-03 9.4188000e-04 2.2800800e-03 -5.8672000e-03 -6.8875000e-03 1.7466000e-02
-6.9549000e-03 -4.5068000e-03 9.2177999e-04 2.3473800e-03 -6.0368501e-03 -6.9549000e-03 1.9742001e-02
-7.0208755e-03 -4.5960725e-03 9.0210482e-04 2.4132576e-03 -6.2029144e-03 -7.0208755e-03 2.1969896e-02
-7.0865638e-03 -4.6853380e-03 8.8057922e-04 2.4789438e-03 -6.3682221e-03 -7.0865638e-03 2.4423085e-02
-7.1466826e-03 -4.7670427e-03 8.6083943e-04 2.5390626e-03 -6.5195131e-03 -7.1466826e-03 2.6673041e-02
-7.2090071e-03 -4.8521222e-03 8.3890468e-04 2.6021269e-03 -6.6767193e-03 -7.2090071e-03 2.9228997e-02
-7.2699096e-03 -4.9352766e-03 8.1740740e-04 2.6637840e-03 -6.8303542e-03 -7.2699096e-03 3.1736207e-02
-7.3305500e-03 -5.0185000e-03 7.9495000e-04 2.7261000e-03 -6.9840000e-03 -7.3305500e-03 3.4434000e-02
-7.3859000e-03 -5.0945000e-03 7.7436000e-04 2.7830600e-03 -7.1243000e-03 -7.3859000e-03 3.6914000e-02
-6.0295000e-03 -3.0068000e-03 9.6543501e-04 7.9424501e-04 -3.0386550e-03 -6.0295000e-03 3.4881625e-04
-6.0506000e-03 -3.0462000e-03 1.0230000e-03 8.9936000e-04 -3.1606000e-03 -6.0506000e-03 -4.7440000e-08
-6.0758000e-03 -3.0893500e-03 1.0668500e-03 9.9137851e-04 -3.2799700e-03 -6.0758000e-03 -1.8629374e-04
-6.0963899e-03 -3.1246062e-03 1.1026781e-03 1.0665632e-03 -3.3775025e-03 -6.0963899e-03 -3.3846819e-04
-6.1317355e-03 -3.1828006e-03 1.1486116e-03 1.1748262e-03 -3.5286524e-03 -6.1317355e-03 -4.3537845e-04
-6.1604453e-03 -3.2289758e-03 1.1788958e-03 1.2534636e-03 -3.6440500e-03 -6.1604453e-03 -4.3055070e-04
-6.2231000e-03 -3.3279000e-03 1.2333000e-03 1.4096600e-03 -3.8836000e-03 -6.2231000e-03 -2.7527000e-04
-6.2872152e-03 -3.4280813e-03 1.2730498e-03 1.5544750e-03 -4.1161965e-03 -6.2872152e-03 1.1794815e-04
-6.3496000e-03 -3.5237000e-03 1.2984500e-03 1.6793301e-03 -4.3293351e-03 -6.3496000e-03 7.4028830e-04
-6.4062784e-03 -3.6105723e-03 1.3215268e-03 1.7927644e-03 -4.5229775e-03 -6.4062784e-03 1.3057019e-03
-6.4781595e-03 -3.7191641e-03 1.3378289e-03 1.9215268e-03 -4.7563368e-03 -6.4781595e-03 2.3234003e-03
-6.5443595e-03 -3.8189640e-03 1.3511289e-03 2.0381168e-03 -4.9696368e-03 -6.5443595e-03 3.3004001e-03
-6.6097500e-03 -3.9167500e-03 1.3559500e-03 2.1446200e-03 -5.1731500e-03 -6.6097500e-03 4.5257000e-03
-6.6718000e-03 -4.0095000e-03 1.3601000e-03 2.2452400e-03 -5.3659000e-03 -6.6718000e-03 5.7017000e-03
-6.7518213e-03 -4.1285172e-03 1.3584329e-03 2.3685047e-03 -5.6087182e-03 -6.7518213e-03 7.5097898e-03
-6.8278801e-03 -4.2420651e-03 1.3541111e-03 2.4859405e-03 -5.8392850e-03 -6.8278801e-03 9.3872622e-03
-6.9050090e-03 -4.3574964e-03 1.3478826e-03 2.6052136e-03 -6.0729416e-03 -6.9050090e-03 1.1398316e-02
-6.9730500e-03 -4.4597000e-03 1.3394000e-03 2.7109000e-03 -6.2787501e-03 -6.9730500e-03 1.3376501e-02
-7.0455213e-03 -4.5686885e-03 1.3292065e-03 2.8234273e-03 -6.4977144e-03 -7.0455213e-03 1.5569621e-02
-7.1145033e-03 -4.6726817e-03 1.3170260e-03 2.9300524e-03 -6.7053947e-03 -7.1145033e-03 1.7853920e-02
-7.1843573e-03 -4.7781341e-03 1.3032653e-03 3.0380760e-03 -6.9154277e-03 -7.1843573e-03 2.0303604e-02
-7.2474000e-03 -4.8734000e-03 1.2899000e-03 3.1356000e-03 -7.1048000e-03 -7.2474000e-03 2.2605000e-02
-7.3125000e-03 -4.9723001e-03 1.2740000e-03 3.2375001e-03 -7.3008501e-03 -7.3125000e-03 2.5238001e-02
-7.3762241e-03 -5.0691097e-03 1.2584360e-03 3.3372463e-03 -7.4927565e-03 -7.3762241e-03 2.7815351e-02
-7.4388277e-03 -5.1649138e-03 1.2414015e-03 3.4373643e-03 -7.6825059e-03 -7.4388277e-03 3.0623716e-02
-7.4961062e-03 -5.2525831e-03 1.2257801e-03 3.5290099e-03 -7.8561403e-03 -7.4961062e-03 3.3198883e-02
-7.5548451e-03 -5.3431389e-03 1.2085964e-03 3.6256669e-03 -8.0356128e-03 -7.5548451e-03 3.6098595e-02
