 1.000000e-03	 1.746982e-01	 4.035817e-06	 6.495185e-08	 1.171223e-12	 1.741128e-01	 4.056740e-06	 3.186124e+03	 7.282438e-02	 3.185946e+03	 7.282033e-02	 1.776259e-01	 4.059819e-06	-6.996503e-08	 3.720771e-07	 7.037611e-08	 3.729910e-07	 6.261785e-10	 9.216545e-10	 1.000000e-03	 1.748731e-01	 2.592160e-04	 6.485478e-08	 8.912938e-11	 1.742085e-01	 2.546610e-04	 3.189766e+03	 4.673185e+00	 3.189590e+03	 4.673023e+00	 1.777270e-01	 2.569030e-04	 1.562242e-05	 1.671414e-05	-1.558806e-05	 1.674380e-05	-4.231475e-10	 4.820232e-08
 1.148154e-03	 1.814398e-01	 4.242633e-06	 7.766406e-08	 1.399838e-12	 1.807398e-01	 4.267363e-06	 3.309331e+03	 7.652774e-02	 3.309146e+03	 7.652348e-02	 1.845039e-01	 4.270734e-06	 1.563926e-07	 4.189950e-07	-1.527321e-07	 4.199211e-07	 7.100305e-10	 1.026931e-09	 1.148154e-03	 1.816542e-01	 3.515226e-04	 7.784898e-08	 1.335485e-10	 1.808877e-01	 2.675891e-04	 3.310744e+03	 4.857758e+00	 3.310572e+03	 4.856914e+00	 1.848042e-01	 2.816461e-04	 9.563471e-06	 1.766495e-05	-1.881698e-05	 1.538243e-05	-4.846304e-08	 5.532405e-08
 1.318257e-03	 1.882525e-01	 4.455413e-06	 9.278147e-08	 1.671598e-12	 1.874162e-01	 4.479151e-06	 3.433777e+03	 8.044016e-02	 3.433585e+03	 8.043568e-02	 1.914491e-01	 4.483064e-06	 1.962196e-07	 4.700054e-07	-1.991963e-07	 4.714672e-07	 8.403416e-10	 1.179938e-09	 1.318257e-03	 1.887582e-01	 2.840508e-04	 9.272371e-08	 1.310790e-10	 1.872254e-01	 3.119672e-04	 3.437473e+03	 6.453725e+00	 3.438384e+03	 5.192039e+00	 1.915843e-01	 3.842849e-04	 1.427601e-05	 2.126481e-05	-1.747937e-05	 1.802152e-05	 1.390159e-07	 6.357025e-08
 1.513561e-03	 1.951256e-01	 4.662466e-06	 1.107413e-07	 1.994261e-12	 1.941272e-01	 4.694159e-06	 3.559236e+03	 8.423059e-02	 3.559038e+03	 8.422590e-02	 1.984482e-01	 4.695797e-06	 2.570894e-07	 5.283470e-07	-2.400442e-07	 5.304342e-07	 1.067715e-09	 1.352689e-09	 1.513561e-03	 1.948699e-01	 2.979867e-04	 1.108963e-07	 1.522434e-10	 1.942228e-01	 3.802877e-04	 3.554954e+03	 5.390182e+00	 3.568638e+03	 5.350971e+00	 1.983605e-01	 2.992503e-04	 2.331436e-05	 2.017002e-05	 2.508429e-05	 2.422522e-05	-1.788522e-08	 7.302004e-08
 1.737801e-03	 2.020435e-01	 4.888865e-06	 1.320561e-07	 2.377122e-12	 2.008529e-01	 4.924522e-06	 3.685395e+03	 8.833390e-02	 3.685189e+03	 8.832896e-02	 2.054823e-01	 4.926541e-06	 2.390460e-07	 5.916034e-07	-2.340288e-07	 5.932425e-07	 1.225361e-09	 1.552575e-09	 1.737801e-03	 2.020774e-01	 3.910730e-04	 1.320093e-07	 1.837273e-10	 2.005720e-01	 3.184819e-04	 3.682489e+03	 7.459726e+00	 3.682737e+03	 5.667859e+00	 2.053426e-01	 3.143750e-04	 2.424647e-05	 2.700898e-05	-4.451706e-06	 2.173302e-05	-6.304361e-08	 8.383383e-08
 1.995262e-03	 2.089931e-01	 5.124887e-06	 1.573256e-07	 2.830535e-12	 2.075744e-01	 5.166115e-06	 3.811967e+03	 9.259865e-02	 3.811755e+03	 9.259350e-02	 2.125342e-01	 5.168281e-06	-1.333652e-07	 6.485554e-07	 1.334773e-07	 6.501891e-07	 1.406180e-09	 1.781909e-09	 1.995262e-03	 2.097485e-01	 4.323285e-04	 1.577947e-07	 3.705634e-10	 2.081889e-01	 4.635427e-04	 3.810049e+03	 7.998020e+00	 3.810059e+03	 5.937320e+00	 2.126885e-01	 3.638609e-04	-2.032250e-05	 2.483247e-05	 3.598977e-05	 2.547704e-05	 2.667123e-08	 9.621464e-08
 2.290868e-03	 2.159567e-01	 3.911493e-06	 1.872502e-07	 3.367609e-12	 2.142681e-01	 3.948296e-06	 3.938584e+03	 7.067653e-02	 3.938364e+03	 7.067271e-02	 2.195818e-01	 3.948884e-06	-9.669282e-08	 7.231037e-07	 9.682961e-08	 7.249294e-07	 1.613542e-09	 2.045003e-09	 2.290868e-03	 2.155821e-01	 4.441921e-04	 1.872767e-07	 2.686788e-10	 2.142820e-01	 3.422746e-04	 3.933982e+03	 6.377009e+00	 3.935837e+03	 8.644848e+00	 2.198815e-01	 3.477719e-04	-7.507354e-05	 2.684643e-05	-1.719251e-05	 3.394629e-05	-4.340407e-08	 1.105053e-07
 2.630268e-03	 2.229195e-01	 4.114041e-06	 2.226459e-07	 4.002465e-12	 2.209110e-01	 4.159914e-06	 4.064910e+03	 7.435071e-02	 4.064684e+03	 7.434633e-02	 2.266038e-01	 4.161053e-06	-1.424429e-07	 8.068985e-07	 1.410160e-07	 8.087559e-07	-1.422522e-09	 2.308977e-09	 2.630268e-03	 2.233391e-01	 3.659414e-04	 2.229861e-07	 3.229590e-10	 2.211720e-01	 3.646886e-04	 4.056616e+03	 8.450245e+00	 4.049185e+03	 8.359538e+00	 2.275800e-01	 4.374324e-04	-2.608253e-05	 3.842130e-05	 2.705630e-05	 3.010877e-05	-6.490959e-08	 1.270547e-07
 3.019952e-03	 2.298623e-01	 4.327135e-06	 2.644616e-07	 4.751074e-12	 2.274763e-01	 4.386117e-06	 4.190529e+03	 7.826139e-02	 4.190296e+03	 7.825691e-02	 2.335749e-01	 4.387464e-06	-2.067746e-07	 9.052591e-07	 2.066290e-07	 9.075887e-07	-1.635080e-09	 2.649427e-09	 3.019952e-03	 2.295254e-01	 3.800827e-04	 2.647939e-07	 5.517077e-10	 2.269239e-01	 3.835851e-04	 4.187386e+03	 7.019364e+00	 4.199301e+03	 6.938203e+00	 2.340694e-01	 5.464965e-04	-8.202170e-06	 3.534195e-05	 1.343644e-05	 3.395786e-05	 2.030597e-07	 1.458455e-07
 3.467369e-03	 2.367667e-01	 4.560847e-06	 3.137976e-07	 5.634538e-12	 2.339345e-01	 4.624990e-06	 4.315004e+03	 8.237472e-02	 4.314763e+03	 8.236986e-02	 2.404678e-01	 4.626462e-06	-2.049654e-07	 1.006342e-06	 2.034367e-07	 1.008478e-06	-1.879465e-09	 3.039808e-09	 3.467369e-03	 2.369379e-01	 4.029274e-04	 3.134896e-07	 5.232715e-10	 2.339734e-01	 3.966880e-04	 4.319734e+03	 7.178797e+00	 4.318994e+03	 1.269192e+01	 2.404665e-01	 5.001387e-04	-6.576042e-06	 4.160072e-05	-1.253229e-05	 4.796367e-05	 1.951387e-07	 1.674318e-07
 3.981072e-03	 2.436108e-01	 4.797454e-06	 3.719261e-07	 6.675917e-12	 2.402528e-01	 4.874139e-06	 4.437841e+03	 8.676361e-02	 4.437594e+03	 8.675869e-02	 2.472514e-01	 4.876151e-06	-1.066754e-07	 1.120682e-06	 1.057973e-07	 1.123083e-06	-2.160577e-09	 3.487356e-09	 3.981072e-03	 2.426341e-01	 4.229257e-04	 3.729045e-07	 5.682821e-10	 2.395869e-01	 5.112577e-04	 4.439966e+03	 7.738881e+00	 4.414814e+03	 8.930612e+00	 2.476906e-01	 5.619038e-04	-3.865897e-05	 4.910665e-05	 2.428591e-05	 4.344695e-05	 3.460553e-08	 1.922047e-07
 4.570882e-03	 2.503734e-01	 5.017765e-06	 4.403139e-07	 7.899987e-12	 2.463967e-01	 5.102369e-06	 4.558535e+03	 9.070208e-02	 4.558281e+03	 9.069705e-02	 2.538935e-01	 5.103829e-06	 1.443229e-06	 1.248892e-06	-1.447701e-06	 1.251481e-06	-4.975636e-09	 4.266091e-09	 4.570882e-03	 2.496929e-01	 5.430255e-04	 4.409560e-07	 6.876209e-10	 2.460189e-01	 4.379147e-04	 4.571799e+03	 1.058345e+01	 4.560848e+03	 7.992974e+00	 2.548851e-01	 5.948204e-04	-2.671336e-05	 4.621084e-05	-8.885327e-05	 4.634637e-05	-1.955609e-08	 2.208723e-07
