 1.000000e-03	-7.820709e-06	 1.656814e-10	-1.461286e-12	 7.068920e-17	-8.365544e-06	 1.765216e-10	-1.410228e-01	 2.986780e-06	-1.410150e-01	 2.986615e-06	-7.807508e-06	 1.652047e-10	 3.508450e-12	 9.032201e-12	-3.804094e-12	 9.595699e-12	 1.861961e-16	 5.240521e-16	 1.000000e-03	-7.820403e-06	 9.284168e-09	-1.462277e-12	 1.172626e-15	-8.356825e-06	 8.981691e-09	-1.410173e-01	 1.674066e-04	-1.410095e-01	 1.673973e-04	-8.357688e-06	 8.982907e-09	 3.466343e-11	 4.026556e-10	 4.230156e-10	 3.787136e-10	-3.202643e-14	 6.666111e-14
 1.148154e-03	-9.431392e-06	 1.999984e-10	-2.024653e-12	 9.829917e-17	-1.009944e-05	 2.131984e-10	-1.700398e-01	 3.604679e-06	-1.700304e-01	 3.604480e-06	-9.413098e-06	 1.993337e-10	 4.537547e-12	 1.169606e-11	-4.896710e-12	 1.243711e-11	 2.772742e-16	 7.933401e-16	 1.148154e-03	-9.426730e-06	 1.227008e-08	-2.023963e-12	 1.802128e-15	-1.010885e-05	 8.190545e-09	-1.699599e-01	 1.497664e-04	-1.699845e-01	 1.386942e-04	-1.011409e-05	 1.151194e-08	-2.985922e-10	 4.832506e-10	-5.966006e-11	 4.913406e-10	 4.295320e-14	 1.009556e-13
 1.318257e-03	-1.136916e-05	 2.413200e-10	-2.804012e-12	 1.366993e-16	-1.218793e-05	 2.574086e-10	-2.049391e-01	 4.348476e-06	-2.049277e-01	 4.348235e-06	-1.134382e-05	 2.404025e-10	 5.880572e-12	 1.514023e-11	-6.304896e-12	 1.611471e-11	 4.123050e-16	 1.201042e-15	 1.318257e-03	-1.136400e-05	 1.019055e-08	-2.802278e-12	 3.288174e-15	-1.220670e-05	 9.513908e-09	-2.048404e-01	 1.662211e-04	-2.051110e-01	 1.650342e-04	-1.219218e-05	 1.016617e-08	 1.298828e-09	 5.995481e-10	 9.120636e-10	 8.702472e-10	-1.454845e-13	 1.528427e-13
 1.513561e-03	-1.369924e-05	 2.910516e-10	-3.881617e-12	 1.900575e-16	-1.470226e-05	 3.106744e-10	-2.468896e-01	 5.243177e-06	-2.468759e-01	 5.242887e-06	-1.366416e-05	 2.897721e-10	 7.622057e-12	 1.959195e-11	-8.128728e-12	 2.087270e-11	 6.121179e-16	 1.818332e-15	 1.513561e-03	-1.370189e-05	 1.250944e-08	-3.879110e-12	 3.161780e-15	-1.469299e-05	 1.163559e-08	-2.469364e-01	 2.254547e-04	-2.469852e-01	 2.436569e-04	-1.471903e-05	 1.450308e-08	-7.177186e-10	 7.782267e-10	 9.081123e-10	 8.267855e-10	-6.906086e-14	 2.310555e-13
 1.737801e-03	-1.649956e-05	 3.509289e-10	-5.370786e-12	 2.639197e-16	-1.772760e-05	 3.748166e-10	-2.972864e-01	 6.319854e-06	-2.972699e-01	 6.319504e-06	-1.645101e-05	 3.491476e-10	 9.876339e-12	 2.534350e-11	-1.047387e-11	 2.702627e-11	 9.071703e-16	 2.753001e-15	 1.737801e-03	-1.648343e-05	 1.374302e-08	-5.370472e-12	 4.600911e-15	-1.770659e-05	 1.440291e-08	-2.969941e-01	 2.476543e-04	-2.970729e-01	 2.481438e-04	-1.771387e-05	 1.613574e-08	-4.117605e-10	 1.049376e-09	 7.014986e-10	 1.122419e-09	 3.714791e-13	 3.500732e-13
 1.995262e-03	-1.986313e-05	 4.229833e-10	-7.427504e-12	 3.658782e-16	-2.136575e-05	 4.520303e-10	-3.577925e-01	 7.614713e-06	-3.577727e-01	 7.614293e-06	-1.979596e-05	 4.205061e-10	 1.280199e-11	 3.276950e-11	-1.354431e-11	 3.497933e-11	 1.341342e-15	 4.168308e-15	 1.995262e-03	-1.988280e-05	 1.859630e-08	-7.423076e-12	 6.115736e-15	-2.135587e-05	 1.729511e-08	-3.581500e-01	 3.350416e-04	-3.581302e-01	 3.350230e-04	-2.136095e-05	 1.729782e-08	 9.322430e-11	 1.291443e-09	 7.995587e-10	 1.390415e-09	 1.755419e-13	 5.298001e-13
 2.290868e-03	-2.390085e-05	 5.096518e-10	-1.026630e-11	 5.071302e-16	-2.573817e-05	 5.448198e-10	-4.303880e-01	 9.171105e-06	-4.303642e-01	 9.170599e-06	-2.380799e-05	 5.062086e-10	 1.663527e-11	 4.235386e-11	-1.753803e-11	 4.525455e-11	 1.970099e-15	 6.311580e-15	 2.290868e-03	-2.392681e-05	 2.071941e-08	-1.027333e-11	 8.494571e-15	-2.576150e-05	 2.094273e-08	-4.308079e-01	 3.696208e-04	-4.307993e-01	 3.615485e-04	-2.573468e-05	 2.092647e-08	 2.744028e-09	 2.140990e-09	-4.782514e-10	 2.471370e-09	-5.568518e-13	 7.982835e-13
 2.630268e-03	-2.874465e-05	 7.384410e-10	-1.418195e-11	 7.027459e-16	-3.098964e-05	 6.563083e-10	-5.174242e-01	 1.327948e-05	-5.173956e-01	 1.327875e-05	-2.861633e-05	 7.326126e-10	 2.162746e-11	 5.471826e-11	-2.270437e-11	 5.852396e-11	 2.882672e-15	 9.557434e-15	 2.630268e-03	-2.873881e-05	 2.484630e-08	-1.419301e-11	 1.238548e-14	-3.098921e-05	 2.554787e-08	-5.176394e-01	 4.761220e-04	-5.175354e-01	 7.193074e-04	-3.103821e-05	 2.545682e-08	-1.914499e-09	 2.162160e-09	 1.209331e-09	 2.311478e-09	-2.426290e-13	 1.206507e-12
 3.019952e-03	-3.455211e-05	 8.914460e-10	-1.957907e-11	 9.735264e-16	-3.729255e-05	 7.902354e-10	-6.217044e-01	 1.602158e-05	-6.216700e-01	 1.602069e-05	-3.437489e-05	 8.833209e-10	 2.821272e-11	 7.066309e-11	-2.940738e-11	 7.565038e-11	 4.202580e-15	 1.447347e-14	 3.019952e-03	-3.455625e-05	 3.005530e-08	-1.959387e-11	 2.157237e-14	-3.733748e-05	 4.036122e-08	-6.215165e-01	 5.681052e-04	-6.214822e-01	 5.680738e-04	-3.733025e-05	 4.095895e-08	 2.123453e-09	 3.237539e-09	 2.838680e-09	 3.029654e-09	 8.566370e-14	 1.831693e-12
 3.467369e-03	-4.150995e-05	 1.074413e-09	-2.701244e-11	 1.348158e-15	-4.485180e-05	 9.509849e-10	-7.465421e-01	 1.929984e-05	-7.465008e-01	 1.929878e-05	-4.126534e-05	 1.063503e-09	 3.685685e-11	 9.120988e-11	-3.812049e-11	 9.774153e-11	 6.114279e-15	 2.191957e-14	 3.467369e-03	-4.143542e-05	 3.663870e-08	-2.697041e-11	 2.553283e-14	-4.480224e-05	 3.803158e-08	-7.452539e-01	 6.554977e-04	-7.452127e-01	 6.554613e-04	-4.496493e-05	 4.397136e-08	 5.310404e-09	 3.604383e-09	-4.442083e-09	 5.148265e-09	 2.534033e-12	 2.766861e-12
