 1.000000e-04	 1.652797e-01	 2.544044e-02	-1.042863e-04	 1.962603e-01	 3.284483e-02	-1.060257e-04
 1.096478e-04	 1.614190e-01	 2.487585e-02	-1.060461e-04	 1.916711e-01	 3.211956e-02	-1.075542e-04
 1.202264e-04	 1.576163e-01	 2.431982e-02	-1.077467e-04	 1.871572e-01	 3.140526e-02	-1.090014e-04
 1.318257e-04	 1.538701e-01	 2.377225e-02	-1.093712e-04	 1.827155e-01	 3.070191e-02	-1.103538e-04
 1.445440e-04	 1.501803e-01	 2.323318e-02	-1.109393e-04	 1.783456e-01	 3.000961e-02	-1.116439e-04
 1.584893e-04	 1.465465e-01	 2.270269e-02	-1.124392e-04	 1.740470e-01	 2.932852e-02	-1.128874e-04
 1.737801e-04	 1.429683e-01	 2.218075e-02	-1.138500e-04	 1.698193e-01	 2.865862e-02	-1.140403e-04
 1.905461e-04	 1.394452e-01	 2.166728e-02	-1.151577e-04	 1.656622e-01	 2.800011e-02	-1.154252e-04
 2.089296e-04	 1.359766e-01	 2.116213e-02	-1.163665e-04	 1.615760e-01	 2.735299e-02	-1.163092e-04
 2.290868e-04	 1.325614e-01	 2.066507e-02	-1.176342e-04	 1.575602e-01	 2.671685e-02	-1.173162e-04
 2.511886e-04	 1.291974e-01	 2.017593e-02	-1.184611e-04	 1.536120e-01	 2.609132e-02	-1.179029e-04
 2.754229e-04	 1.258845e-01	 1.969452e-02	-1.193128e-04	 1.497300e-01	 2.547617e-02	-1.185208e-04
 3.019952e-04	 1.226209e-01	 1.922087e-02	-1.200244e-04	 1.459124e-01	 2.487152e-02	-1.190090e-04
 3.311311e-04	 1.194062e-01	 1.875470e-02	-1.205872e-04	 1.421583e-01	 2.427717e-02	-1.193693e-04
 3.630781e-04	 1.162392e-01	 1.829591e-02	-1.209885e-04	 1.384663e-01	 2.369296e-02	-1.196430e-04
 3.981072e-04	 1.131186e-01	 1.784427e-02	-1.212316e-04	 1.348350e-01	 2.311864e-02	-1.197234e-04
 4.365158e-04	 1.100437e-01	 1.739962e-02	-1.212521e-04	 1.312640e-01	 2.255402e-02	-1.196876e-04
 4.786301e-04	 1.070134e-01	 1.696165e-02	-1.210972e-04	 1.277524e-01	 2.199866e-02	-1.194882e-04
 5.248075e-04	 1.040257e-01	 1.653014e-02	-1.207076e-04	 1.242966e-01	 2.145203e-02	-1.191041e-04
 5.754399e-04	 1.010793e-01	 1.610502e-02	-1.200983e-04	 1.208926e-01	 2.091395e-02	-1.185338e-04
 6.309573e-04	 9.817366e-02	 1.568626e-02	-1.192503e-04	 1.175410e-01	 2.038456e-02	-1.178133e-04
 6.918310e-04	 9.530858e-02	 1.527377e-02	-1.181438e-04	 1.142409e-01	 1.986397e-02	-1.169036e-04
 7.585776e-04	 9.248339e-02	 1.486743e-02	-1.167525e-04	 1.109921e-01	 1.935217e-02	-1.157684e-04
 8.317638e-04	 8.969741e-02	 1.446694e-02	-1.150849e-04	 1.077941e-01	 1.884889e-02	-1.144553e-04
 9.120108e-04	 8.694950e-02	 1.407205e-02	-1.130982e-04	 1.046456e-01	 1.835385e-02	-1.129317e-04
 1.000000e-03	 8.423854e-02	 1.368247e-02	-1.108034e-04	 1.015450e-01	 1.786662e-02	-1.111970e-04
 1.096478e-03	 8.156320e-02	 1.329782e-02	-1.081568e-04	 9.849011e-02	 1.738664e-02	-1.091989e-04
 1.202264e-03	 7.892216e-02	 1.291780e-02	-1.051732e-04	 9.547840e-02	 1.691342e-02	-1.070125e-04
 1.318257e-03	 7.631454e-02	 1.254221e-02	-1.018208e-04	 9.250823e-02	 1.644656e-02	-1.046115e-04
 1.445440e-03	 7.373943e-02	 1.217082e-02	-9.803964e-05	 8.957723e-02	 1.598579e-02	-1.021934e-04
 1.584893e-03	 7.119635e-02	 1.180342e-02	-9.388251e-05	 8.668407e-02	 1.553076e-02	-9.922603e-05
 1.737801e-03	 6.868495e-02	 1.143987e-02	-8.929241e-05	 8.382773e-02	 1.508135e-02	-9.657510e-05
 1.905461e-03	 6.620512e-02	 1.107992e-02	-8.430349e-05	 8.100789e-02	 1.463736e-02	-9.256114e-05
 2.089296e-03	 6.375661e-02	 1.072328e-02	-7.880001e-05	 7.822423e-02	 1.419834e-02	-8.879190e-05
 2.290868e-03	 6.133897e-02	 1.036964e-02	-7.281070e-05	 7.547627e-02	 1.376420e-02	-8.467214e-05
 2.511886e-03	 5.895135e-02	 1.001869e-02	-6.633735e-05	 7.276078e-02	 1.333317e-02	-8.016920e-05
 2.754229e-03	 5.659355e-02	 9.670247e-03	-5.940004e-05	 7.007626e-02	 1.290550e-02	-7.534252e-05
 3.019952e-03	 5.426552e-02	 9.324190e-03	-5.194715e-05	 6.742170e-02	 1.248093e-02	-7.019803e-05
 3.311311e-03	 5.196832e-02	 8.980380e-03	-4.394678e-05	 6.479789e-02	 1.205916e-02	-6.479247e-05
 3.630781e-03	 4.970186e-02	 8.638710e-03	-3.536885e-05	 6.220381e-02	 1.163984e-02	-5.886796e-05
 3.981072e-03	 4.746689e-02	 8.299098e-03	-2.631800e-05	 5.963916e-02	 1.122264e-02	-5.267082e-05
 4.365158e-03	 4.526439e-02	 7.961520e-03	-1.673944e-05	 5.710438e-02	 1.080734e-02	-4.617185e-05
 4.786301e-03	 4.309528e-02	 7.626024e-03	-6.592477e-06	 5.459980e-02	 1.039374e-02	-3.926653e-05
 5.248075e-03	 4.096064e-02	 7.292680e-03	 4.147670e-06	 5.212559e-02	 9.981668e-03	-3.174555e-05
